source,provenance,bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,owner,doc_id,source_url,natural_key_hash
senate,openset,W000802,Sheldon Whitehouse,senate,Democrat,,"['Commission on Security and Cooperation in Europe', 'SSEV08', 'SSEV09', 'SSEV10', 'SSEV15', 'SSFI10', 'SSFI11', 'SSFI13', 'SSJU04', 'SSJU21', 'SSJU25', 'SSJU26', 'Senate Committee on Environment and Public Works', 'Senate Committee on Finance', 'Senate Committee on the Budget', 'Senate Committee on the Judiciary', 'United States Senate Caucus on International Narcotics Control']",True,2014-05-29,2014-06-12,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SSYS"" TARGET=""_BLANK"">SSYS</A>",Stratasys Ltd. (NASDAQ),,Purchase,"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/c0fbdbce-becf-4c40-a583-d5bf5c076987/,3c222636ae82af5dca141418864e69b2d73bc5d23eda0bd7ce7e7ee037662e71
senate,openset,R000120,John F Reed,senate,Federalist,,[],False,2014-05-22,2014-06-04,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ACT"" TARGET=""_BLANK"">ACT</A>",Actavis plc (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Self,,https://efdsearch.senate.gov/search/view/ptr/6b7a7936-a835-48a3-bc6c-6b04bff617cb/,a931deaaeb01426343159e6c5d4143407d26b4a513b450bead9957acd91a878f
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2014-05-16,2014-06-03,,JPM Contingent Autocall Tesoro Corp 10.75% due 5/21/2015,,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/f7b4d48b-4352-4ed6-888e-ecca7572a482/,74fed1324b6aef28d2d4bd8d517c50706f47b3ec3a83b033f7420b4653bdad91
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2014-05-16,2014-06-03,,JPM Contingent Autocall Tesoro Corp 10.75% due 5/21/2015,,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/f7b4d48b-4352-4ed6-888e-ecca7572a482/,ca4641c2e41f1d9a9e1988e28f3886b783044b79d89f470404633141c1d2c5a7
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2014-05-20,2014-06-03,,MS Contingent Autocall Valero Energy 12% due 2/21/17,,Sale (Full),"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/f7b4d48b-4352-4ed6-888e-ecca7572a482/,db63194ba0ca67a47baf4c6b7c14e24cdea3ed2e5fa50fe6bd8854f008f88e81
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2014-05-30,2014-06-03,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=OKE"" TARGET=""_BLANK"">OKE</A>",ONEOK Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/f7b4d48b-4352-4ed6-888e-ecca7572a482/,d566950c968117946917ff59041eded837c327624cb929f819e18f60303fae4b
senate,openset,C000174,Thomas R Carper,senate,Democrat,,[],False,2014-05-30,2014-06-03,,Dominion Resources,,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/f7b4d48b-4352-4ed6-888e-ecca7572a482/,4d761c5c0c693083c51327af916b84065f446f6bbd60631c089aa4baa3cd6285
senate,openset,C001088,Christopher A Coons,senate,Democrat,,"['SSAP02', 'SSAP16', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSFR02', 'SSFR09', 'SSFR14', 'SSFR15', 'SSJU04', 'SSJU22', 'SSJU26', 'SSJU28', 'Senate Committee on Appropriations', 'Senate Committee on Foreign Relations', 'Senate Committee on Small Business and Entrepreneurship', 'Senate Committee on the Judiciary', 'Senate Select Committee on Ethics']",False,2014-05-06,2014-05-21,,W.L. Gore &amp; Associates Inc.,,Sale (Partial),"$250,001 - $500,000",375000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/4d53f9d0-7982-4dd7-947f-c77e7b81f481/,7d4504538c1446e635c41065c9cf137d9e427b500e05586492539eb89dc7846b
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=YHOO"" TARGET=""_BLANK"">YHOO</A>",Yahoo! Inc. (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,280bd6fd5903eb596fd504efbef5a506ff025df89673b22ea64e116abda872cb
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WFC"" TARGET=""_BLANK"">WFC</A>",Wells Fargo &amp; Company (NYSE),,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,5ae0ba6afd0599be0183dd87721d62d625eec3f1fdbe278dadb7deef0100c8b9
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=WM"" TARGET=""_BLANK"">WM</A>","Waste Management, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,17782721ac28b0d10ca8ba9b53f5368b232ee2f0d147ad8af3e6f8e10d01f2c6
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VVC"" TARGET=""_BLANK"">VVC</A>",Vectren Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,9ce5179876527033ae9c89a747e0554130cea926af40724cdc0872eebb39bd53
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VR"" TARGET=""_BLANK"">VR</A>","Validus Holdings, Ltd. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,138335c90970f910c497600fc3824b4375b4b508740a5f8b08e499ebc7bf3342
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VRX"" TARGET=""_BLANK"">VRX</A>","Valeant Pharmaceuticals International, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,6bde61039a94bb0f18c6f43dc4cdedced297b426f17b4bd9ce253139583d9753
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=VFC"" TARGET=""_BLANK"">VFC</A>",V.F. Corporation (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,15a47f9b379aa06935b45d1bf5d5b4bb2cd22d8b1fe4f7cb2b93b88b70e4b9f2
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=UTX"" TARGET=""_BLANK"">UTX</A>",United Technologies Corp. (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,1dee8e9293753c2092f7405d28552726582902337f6517ac4cdccca74b354e5d
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=UNP"" TARGET=""_BLANK"">UNP</A>",Union Pacific Corporation (NYSE),,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,9120d5510771322550eeeca47a98fc3fe91d047087ab3385b8702d54a33e4eff
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=UL"" TARGET=""_BLANK"">UL</A>",Unilever plc (NYSE),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,03fcccd1edf452f63132e1de9ec1c4ea89e383db75178d97b036a91e1fbab48a
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=UMPQ"" TARGET=""_BLANK"">UMPQ</A>",Umpqua Holdings Corporation (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,d9a5a67ad4699ef45af1952eae2327e506753dbc1daf1049b07057966955ae81
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TUP"" TARGET=""_BLANK"">TUP</A>",Tupperware Brands Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,20038c68f1b90a3498f70567eb6d2bdb54fdc66a34d6e8df938d627b6c94cad0
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TEL"" TARGET=""_BLANK"">TEL</A>",TE Connectivity Ltd. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,38745f02bce88b37d2de005511e6de13709ad4c6ed037547c4a2fa1741061fc9
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TGT"" TARGET=""_BLANK"">TGT</A>",Target Corp. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,ca0bf058438c12bbdc493a3fdd7c96a51a4210e1ecdb4924035ec1abcb9d4340
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=TAL"" TARGET=""_BLANK"">TAL</A>","TAL International Group, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,9edd505db313f1a8f0def3c547e4c5e7ce364beb0598b6394741906d618fb546
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=HOT"" TARGET=""_BLANK"">HOT</A>",Starwood Hotels &amp; Resorts Worldwide Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,47e076e2d07b06d838585c8a23095e1a832dc56be8f892541e370578c3f613d0
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SBUX"" TARGET=""_BLANK"">SBUX</A>",Starbucks Corporation (NASDAQ),,Purchase,"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,6a546b62c127b5c708628325c2f43e9ee79df39ab0e033b230a4b96a2d8704b2
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=SE"" TARGET=""_BLANK"">SE</A>",Spectra Energy Corp. (NYSE),,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,cfd8a7ed42f101eadb85d9c8aac053c64ec35cff81203c044fbd24a0cac19167
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=RPM"" TARGET=""_BLANK"">RPM</A>",RPM International Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,174406c008c44076d4535121d1871aa5b1cdc86549c1b830b60c89744ec0b6e3
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=RHHBY"" TARGET=""_BLANK"">RHHBY</A>",Roche Holding AG (OTC Markets),,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,06503fdac4228ac7d0f89d29d81b1350f26f9d1ddad461b6aa5cedab435131ff
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=QCOM"" TARGET=""_BLANK"">QCOM</A>",QUALCOMM Incorporated (NASDAQ),,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,c8913560c755723585cb191840e6c1116cdf328c4620145442b7fa584120dd01
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PEP"" TARGET=""_BLANK"">PEP</A>","Pepsico, Inc. (NYSE)",,Purchase,"$15,001 - $50,000",32500.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,d65da625c418153a030aff76a3af9a1ce47b0bb25fe55f22743c2aa744befc84
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PWE"" TARGET=""_BLANK"">PWE</A>",Penn West Petroleum Ltd. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,26b55741b994ea114bfed627e2a008eef26652ede5484cbb39177a1711c9ab6e
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=PACW"" TARGET=""_BLANK"">PACW</A>",PacWest Bancorp (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,4e93250138ef812441a723c576d8aa394fb90ad0f0ab455e67aced0420df1c30
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=ORCL"" TARGET=""_BLANK"">ORCL</A>",Oracle Corporation (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,8e04ec68aaa21a7593eafdef46ed70196882fab6556ec58fe230ed75b230e110
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=OHI"" TARGET=""_BLANK"">OHI</A>",Omega Healthcare Investors Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,beed2d5470744881a0e15d8e5be346ad64388bc2eb4f05274f87e3c164167022
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=NEE"" TARGET=""_BLANK"">NEE</A>","NextEra Energy, Inc. (NYSE)",,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,2b0beb5942c38d7c805263c2aab33f82b7286a87e08526cdcef29e881b6d9b0a
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=NWL"" TARGET=""_BLANK"">NWL</A>",Newell Rubbermaid Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,56b07c6604b917363eb50119f40453defc3ce2b77aaacec79bd5cb2343aca5ff
senate,openset,C001035,Susan M Collins,senate,Republican,,"['SSAP01', 'SSAP02', 'SSAP08', 'SSAP14', 'SSAP16', 'SSAP17', 'SSAP18', 'SSAP19', 'SSAP20', 'SSAP22', 'SSAP23', 'SSAP24', 'SSHR12', 'Senate Committee on Appropriations', 'Senate Committee on Health, Education, Labor, and Pensions', 'Senate Select Committee on Intelligence']",True,2014-05-07,2014-05-16,"<A HREF=""HTTPS://FINANCE.YAHOO.COM/Q?S=MGRC"" TARGET=""_BLANK"">MGRC</A>",McGrath Rentcorp (NASDAQ),,Sale (Full),"$1,001 - $15,000",8000.5,Spouse,,https://efdsearch.senate.gov/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,5b398a01ece79065ccba7daa270f5657ed9966a14599c40900bde1dae56cded6
