doc_id,cle,bioguide,filing_type,filing_date
10027981,legacy at wakefield hf lp 1 interest ol,R000612,H,2019-09-12
10027981,nationwide life insurance whole life policy,R000612,H,2019-09-12
10027981,packwood financial partners llc 9 interest,R000612,H,2019-09-12
10027981,pavilion land partnership lp 1 interest ol,R000612,H,2019-09-12
10027981,pinnacle national bank nashville tn account,R000612,H,2019-09-12
10027981,GOOGL,R000612,H,2019-09-12
10027981,GOOG,R000612,H,2019-09-12
10027981,raymond james brokerage account amcap fund american funds m f 500 000 dividends 50 000,R000612,H,2019-09-12
10027981,CAT,R000612,H,2019-09-12
10027981,CLB,R000612,H,2019-09-12
10027981,raymond james brokerage account europacific growth fund american 250 000 dividends 15 000,R000612,H,2019-09-12
10027981,raymond james brokerage account growth fund of america american 500 000 dividends 50 000,R000612,H,2019-09-12
10027981,raymond james brokerage account investment of america 250 000 dividends 50 000,R000612,H,2019-09-12
10027981,PNFP,R000612,H,2019-09-12
10027981,raymond james brokerage account smallcap world fund american funds 500 000 dividends 50 000,R000612,H,2019-09-12
10027981,WFC,R000612,H,2019-09-12
10027981,retreat at pcb rp bay llc 1 interest ol,R000612,H,2019-09-12
10027981,riverhouse ml bwp lp 1 interest ol,R000612,H,2019-09-12
10027981,rose farm 100 interest fa,R000612,H,2019-09-12
10027981,simmons bank tn accounts ba,R000612,H,2019-09-12
10027981,smith fork ventures demand note,R000612,H,2019-09-12
10027981,smith fork ventures nashville tn 92,R000612,H,2019-09-12
10027981,sun life assurance whole life policy,R000612,H,2019-09-12
10027981,tennessee farmers assurance columbia,R000612,H,2019-09-12
10027981,tennessee farmers life insurance,R000612,H,2019-09-12
10027981,tennesssee farmers life insurance,R000612,H,2019-09-12
10027981,windsor lake lp wm lp 1 interest ol,R000612,H,2019-09-12
10021982,bank account ba,R000613,C,2018-05-27
10021982,bank accounts ba,R000613,C,2018-05-27
10021982,fidelity roth ira ih,R000613,C,2018-05-27
10021982,ishares core s p mid cap etf,R000613,C,2018-05-27
10021982,ishares core s p sm cap etf ef,R000613,C,2018-05-27
10021982,ishares core msci etf ef,R000613,C,2018-05-27
10021982,rental property rp,R000613,C,2018-05-27
10026977,bank account td bank ba,R000613,H,2019-06-17
10026977,bank account usaa checking account,R000613,H,2019-06-17
10026977,fidelity roth ira fidelity zero total,R000613,H,2019-06-17
10026977,ishares core s p mid cap etf ef,R000613,H,2019-06-17
10026977,ishares core s p sm cap etf ef,R000613,H,2019-06-17
10026977,ishares core msci etf ef,R000613,H,2019-06-17
10026977,leigh byrne 100 interest ol,R000613,H,2019-06-17
10026977,rental property rp,R000613,H,2019-06-17
10022409,apex sports ol,R000616,C,2018-05-21
10022409,armchair investments llc commercial buildings rp 5 000 000 1 000 000 1 000 000,R000616,C,2018-05-21
10022409,armchair investments llc fidelity corient capital partners llc defined benefit 250 000,R000616,C,2018-05-21
10022409,armchair investments llc her realtors llc ol 1 000 000 1 000 000 1 000 000,R000616,C,2018-05-21
10022409,armchair investments llc truewest ol 100 000,R000616,C,2018-05-21
10022409,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan 250 000,R000616,C,2018-05-21
10022409,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan,R000616,C,2018-05-21
10022409,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan 500 000,R000616,C,2018-05-21
10022409,corient capital partners llc fidelity government cash reserves ba,R000616,C,2018-05-21
10022409,RCKY,R000616,C,2018-05-21
10022409,trident cova llc ol 100 000,R000616,C,2018-05-21
10022409,trident grayl ol 250 000,R000616,C,2018-05-21
10022409,trident her realty homegard ol,R000616,C,2018-05-21
10022409,trident her ol 5 000 000,R000616,C,2018-05-21
10022409,trident poler ol,R000616,C,2018-05-21
10022409,trident raen optics ol 100 000,R000616,C,2018-05-21
10022409,trident relevium labs ol,R000616,C,2018-05-21
10022409,trident stuffstr ol,R000616,C,2018-05-21
10022409,trident trident ol 25 000 000,R000616,C,2018-05-21
10022409,UTGN,R000616,C,2018-05-21
10022409,wells fargo accounts ba,R000616,C,2018-05-21
10022409,FXP,R000616,C,2018-05-21
10022409,wells fargo ira cash ba,R000616,C,2018-05-21
10022409,wells fargo ira 2 cash ba,R000616,C,2018-05-21
10026233,apex sports ol,R000616,H,2019-08-13
10026233,armchair investments llc commercial buildings rp 5 000 000 applicable 1 000 000,R000616,H,2019-08-13
10026233,armchair investments llc fidelity corient capital partners llc defined benefit 250 000,R000616,H,2019-08-13
10026233,armchair investments llc her realtors llc ol 1 000 000 applicable 1 000 000,R000616,H,2019-08-13
10026233,armchair investments llc truewest ol 250 000,R000616,H,2019-08-13
10026233,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan 250 000,R000616,H,2019-08-13
10026233,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan 100 000,R000616,H,2019-08-13
10026233,armchair investments llc corient capital partners llc armchair investments llc defined benefit plan,R000616,H,2019-08-13
10026233,armchair investments llc corient capital partners,R000616,H,2019-08-13
10026233,carta grayl ol,R000616,H,2019-08-13
10026233,corient capital partners llc fidelity government cash reserves ba applicable,R000616,H,2019-08-13
10026233,RCKY,R000616,H,2019-08-13
10026233,UTGN,R000616,H,2019-08-13
10026233,realstir op,R000616,H,2019-08-13
10026233,rocky brands op,R000616,H,2019-08-13
10026233,trident cova llc ol 100 000,R000616,H,2019-08-13
10026233,trident grayl ol 250 000,R000616,H,2019-08-13
10026233,trident her realty homegard ol,R000616,H,2019-08-13
10026233,trident her ol 5 000 000,R000616,H,2019-08-13
10026233,trident raen optics ol 100 000,R000616,H,2019-08-13
10026233,trident realstir ol 100 000,R000616,H,2019-08-13
10026233,trident relevium labs ol,R000616,H,2019-08-13
10026233,trident sophistiplate llc ol 100 000 applicable 15 000,R000616,H,2019-08-13
10026233,trident trident ol 25 000 000,R000616,H,2019-08-13
10026233,trident trident title agency ol 5 000 000 applicable,R000616,H,2019-08-13
10026233,wells fargo accounts ba,R000616,H,2019-08-13
10026233,UCO,R000616,H,2019-08-13
10026233,FXP,R000616,H,2019-08-13
10026233,wells fargo brokerage wells fargo standard bank deposit ba 250 000 applicable 1 000,R000616,H,2019-08-13
10026233,wells fargo ira cash ba,R000616,H,2019-08-13
10026684,1st global research consulting bank deposit sweep program ba 500 000,R000603,O,2019-06-14
10026684,1st global research consulting first tr value line divid index fund ih,R000603,O,2019-06-14
10026684,1st global research consulting oppenheimer inter diver fd clas ih,R000603,O,2019-06-14
10026684,1st global research consulting oppenheimer inter diver fd clas a ih,R000603,O,2019-06-14
10026684,1st global research consulting t rowe price blue chip growth ih,R000603,O,2019-06-14
10026684,1st global research consulting t rowe price cap appreciation ih,R000603,O,2019-06-14
10026684,1st global research consulting vanguard small cap ind trust inv ih,R000603,O,2019-06-14
10026684,1st global research consulting virtus mid cap core fund cl 1 ih,R000603,O,2019-06-14
10026684,american funds none capital gains american mutual fund mf dividends 50 000,R000603,O,2019-06-14
10026684,american funds none capital gains,R000603,O,2019-06-14
10026684,american funds none capital gains fundamental investors mf dividends 50 000,R000603,O,2019-06-14
10026684,american funds none capital gains growth fund mf dividends 50 000,R000603,O,2019-06-14
10026684,american funds none capital gains small cap world fund mf 2 500,R000603,O,2019-06-14
10026684,first citizens bank personal checking account ba,R000603,O,2019-06-14
10026684,goldman sachs bank marcus savings account ba 250 000 2 500,R000603,O,2019-06-14
10026684,AMD,R000603,O,2019-06-14
10026684,AMZN,R000603,O,2019-06-14
10026684,T,R000603,O,2019-06-14
10026684,BA,R000603,O,2019-06-14
10026684,BRKK,R000603,O,2019-06-14
10026684,CASC,R000603,O,2019-06-14
10026684,td waterhouse clearing cash ih,R000603,O,2019-06-14
10026684,MA,R000603,O,2019-06-14
10026684,NVDA,R000603,O,2019-06-14
10026684,XLRE,R000603,O,2019-06-14
10026684,td waterhouse clearing select sector spdr trust energy select,R000603,O,2019-06-14
10026684,td waterhouse clearing select sector spdr trust financial select,R000603,O,2019-06-14
10026684,td waterhouse clearing spdr gold tr gold shs etf ef,R000603,O,2019-06-14
10026684,V,R000603,O,2019-06-14
10026684,WFM,R000603,O,2019-06-14
10022408,T,R000614,C,2018-05-14
10022408,bank of america ba,R000614,C,2018-05-14
10022408,bank of america utma education savings ba,R000614,C,2018-05-14
10022408,BPL,R000614,C,2018-05-14
10022408,CVX,R000614,C,2018-05-14
10022408,ETP,R000614,C,2018-05-14
10022408,XOM,R000614,C,2018-05-14
10022408,fidelity education account nh portfolio 2027 ot,R000614,C,2018-05-14
10022408,fidelity education account nh portfolio 2030 ot,R000614,C,2018-05-14
10022408,gnma investor mf,R000614,C,2018-05-14
10022408,KMI,R000614,C,2018-05-14
10022408,NS,R000614,C,2018-05-14
10022408,short term investment grade mf,R000614,C,2018-05-14
10022408,texas county retirement pe,R000614,C,2018-05-14
10022408,texas ers pe,R000614,C,2018-05-14
10022408,us senate federal credit union ba,R000614,C,2018-05-14
10022408,vanguard equity income mf,R000614,C,2018-05-14
10022408,vanguard federal money market fund mf,R000614,C,2018-05-14
10022408,vanguard index 500 mf,R000614,C,2018-05-14
10022408,vanguard intermediate term investment grade mf,R000614,C,2018-05-14
10022408,vanguard moderate investors a mf,R000614,C,2018-05-14
10022408,vanguard spdr gold trust mf,R000614,C,2018-05-14
10022408,vanguard wellesley mf,R000614,C,2018-05-14
10022408,vanguard wellesley income mf,R000614,C,2018-05-14
10022408,vanguard wellington income mf,R000614,C,2018-05-14
10022408,vanguard wellington investor mf,R000614,C,2018-05-14
10027112,T,R000614,H,2019-07-29
10027112,atlas sand management llc ol,R000614,H,2019-07-29
10027112,bank of america ba,R000614,H,2019-07-29
10027112,bank of america utma education savings ba,R000614,H,2019-07-29
10027112,BPL,R000614,H,2019-07-29
10027112,CVX,R000614,H,2019-07-29
10027112,ET,R000614,H,2019-07-29
10027112,XOM,R000614,H,2019-07-29
10027112,fidelity education account nh portfolio 2027 ot,R000614,H,2019-07-29
10027112,fidelity education account nh portfolio 2030 ot,R000614,H,2019-07-29
10027112,gnma investor mf,R000614,H,2019-07-29
10027112,KMI,R000614,H,2019-07-29
10027112,NS,R000614,H,2019-07-29
10027112,OAMIX,R000614,H,2019-07-29
10027112,texa aver 401 k ot,R000614,H,2019-07-29
10027112,texas county retirement pe,R000614,H,2019-07-29
10027112,texas ers pe,R000614,H,2019-07-29
10027112,us senate federal credit union ba,R000614,H,2019-07-29
10027112,vanguard coverdell wellesley income fund mf,R000614,H,2019-07-29
10027112,vanguard equity income mf,R000614,H,2019-07-29
10027112,vanguard federal money market fund mf,R000614,H,2019-07-29
10027112,VYM,R000614,H,2019-07-29
10027112,vanguard index 500 mf,R000614,H,2019-07-29
10027112,vanguard intermediate term investment grade mf,R000614,H,2019-07-29
10027112,vanguard short term investment grade mf,R000614,H,2019-07-29
10027112,vanguard spdr gold trust mf,R000614,H,2019-07-29
10027112,vanguard wellesley mf,R000614,H,2019-07-29
10027112,vanguard wellesley income mf,R000614,H,2019-07-29
10027112,vanguard wellington income mf,R000614,H,2019-07-29
10027112,vanguard wellington investor mf,R000614,H,2019-07-29
10027086,congressional fcu ba,R000486,O,2019-06-21
10027086,congressional federal credit union ba,R000486,O,2019-06-21
10027086,navy federal credit union ba,R000486,O,2019-06-21
10027086,pentagon federal credit union ba,R000486,O,2019-06-21
10026565,personal bank of america accounts ba,R000599,O,2019-05-15
10026565,tradepmr cash ba 500 000,R000599,O,2019-05-15
10026565,OUNZ,R000599,O,2019-05-15
10026565,uc retirement savings plan uc savings fund bond fund mf,R000599,O,2019-05-15
10026565,us acute care solutions profit sharing 401 k plan and,R000599,O,2019-05-15
10026898,bank of america ba,R000576,O,2019-05-15
10026898,cash deposits nationwide fixed account ira ih 500 000 15 000,R000576,O,2019-05-15
10026898,cash deposits summit community bank ba,R000576,O,2019-05-15
10026898,cash deposits tdam fdic insured deposit ih 250 000 50 000,R000576,O,2019-05-15
10026898,compass 2 compass 2 now delaware life ira fn 2 500,R000576,O,2019-05-15
10026898,compass 2 variable annuity compass 2 now delaware life ira fn 100 000 5 000,R000576,O,2019-05-15
10026898,LQD,R000576,O,2019-05-15
10026898,PFF,R000576,O,2019-05-15
10026898,GDX,R000576,O,2019-05-15
10026898,SPEM,R000576,O,2019-05-15
10026898,SPLG,R000576,O,2019-05-15
10026898,XLRE,R000576,O,2019-05-15
10026898,SPYD,R000576,O,2019-05-15
10026898,SPSM,R000576,O,2019-05-15
10026898,VCSH,R000576,O,2019-05-15
10026898,TOSXX,R000576,O,2019-05-15
10026898,rupp assoc timonium md collections eq,R000576,O,2019-05-15
10026898,sandy shores equity llc land rp 500 000,R000576,O,2019-05-15
10026898,BGR,R000576,O,2019-05-15
10026898,stocks ir nuveen quality preferred income fund 2 of,R000576,O,2019-05-15
10026898,JPS,R000576,O,2019-05-15
10026898,us treasury bills gs,R000576,O,2019-05-15
10026446,city police federal credit union ba,R000609,O,2019-05-10
10026446,NVIV,R000609,O,2019-05-10
10026446,john and pat rutherford properties llc rp,R000609,O,2019-05-10
10026446,national financial services fidelity premiere select ira,R000609,O,2019-05-10
10026446,ABBV,R000609,O,2019-05-10
10026446,AFL,R000609,O,2019-05-10
10026446,APD,R000609,O,2019-05-10
10026446,MO,R000609,O,2019-05-10
10026446,AEP,R000609,O,2019-05-10
10026446,AMP,R000609,O,2019-05-10
10026446,AMGN,R000609,O,2019-05-10
10026446,AJG,R000609,O,2019-05-10
10026446,T,R000609,O,2019-05-10
10026446,BBT,R000609,O,2019-05-10
10026446,BLK,R000609,O,2019-05-10
10026446,BMY,R000609,O,2019-05-10
10026446,CVX,R000609,O,2019-05-10
10026446,CSCO,R000609,O,2019-05-10
10026446,KO,R000609,O,2019-05-10
10026446,CCI,R000609,O,2019-05-10
10026446,LLY,R000609,O,2019-05-10
10026446,XOM,R000609,O,2019-05-10
10026446,FE,R000609,O,2019-05-10
10026446,F,R000609,O,2019-05-10
10026446,GILD,R000609,O,2019-05-10
10026446,HD,R000609,O,2019-05-10
10026446,HPQ,R000609,O,2019-05-10
10026446,HBAN,R000609,O,2019-05-10
10026446,IP,R000609,O,2019-05-10
10026446,IVZ,R000609,O,2019-05-10
10026446,JNJ,R000609,O,2019-05-10
10026446,JPM,R000609,O,2019-05-10
10026446,KAR,R000609,O,2019-05-10
10026446,KMI,R000609,O,2019-05-10
10026446,LPT,R000609,O,2019-05-10
10026446,LMT,R000609,O,2019-05-10
10026446,LYB,R000609,O,2019-05-10
10026446,M,R000609,O,2019-05-10
10026446,MMC,R000609,O,2019-05-10
10026446,MDT,R000609,O,2019-05-10
10026446,MRK,R000609,O,2019-05-10
10026446,MET,R000609,O,2019-05-10
10026446,MSFT,R000609,O,2019-05-10
10026446,MDLZ,R000609,O,2019-05-10
10026446,OXY,R000609,O,2019-05-10
10026446,OGE,R000609,O,2019-05-10
10026446,PEP,R000609,O,2019-05-10
10026446,PFE,R000609,O,2019-05-10
10026446,PM,R000609,O,2019-05-10
10026446,PSX,R000609,O,2019-05-10
10026446,PNC,R000609,O,2019-05-10
10026446,PG,R000609,O,2019-05-10
10026446,PLD,R000609,O,2019-05-10
10026446,PRU,R000609,O,2019-05-10
10026446,SLB,R000609,O,2019-05-10
10026446,TRI,R000609,O,2019-05-10
10026446,USB,R000609,O,2019-05-10
10026446,VTR,R000609,O,2019-05-10
10026446,VZ,R000609,O,2019-05-10
10026446,WMT,R000609,O,2019-05-10
10026446,WMB,R000609,O,2019-05-10
10026446,AZSEY,R000609,O,2019-05-10
10026446,ASX,R000609,O,2019-05-10
10026446,AZN,R000609,O,2019-05-10
10026446,BAESY,R000609,O,2019-05-10
10026446,BNPQY,R000609,O,2019-05-10
10026446,BHKLY,R000609,O,2019-05-10
10026446,BTI,R000609,O,2019-05-10
10026446,SNP,R000609,O,2019-05-10
10026446,DEO,R000609,O,2019-05-10
10026446,GSK,R000609,O,2019-05-10
10026446,HMC,R000609,O,2019-05-10
10026446,HSBC,R000609,O,2019-05-10
10026446,IMBBY,R000609,O,2019-05-10
10026446,ING,R000609,O,2019-05-10
10026446,NILSY,R000609,O,2019-05-10
10026446,LYG,R000609,O,2019-05-10
10026446,MFC,R000609,O,2019-05-10
10026446,NSRGY,R000609,O,2019-05-10
10026446,NTT,R000609,O,2019-05-10
10026446,NVS,R000609,O,2019-05-10
10026446,RDS.B,R000609,O,2019-05-10
10026446,SIEGY,R000609,O,2019-05-10
10026446,SMGZY,R000609,O,2019-05-10
10026446,SSEZY,R000609,O,2019-05-10
10026446,VIV,R000609,O,2019-05-10
10026446,TOT,R000609,O,2019-05-10
10026446,UBS,R000609,O,2019-05-10
10026446,UN,R000609,O,2019-05-10
10026446,VET,R000609,O,2019-05-10
10026446,VOD,R000609,O,2019-05-10
10026446,ZURVY,R000609,O,2019-05-10
10026446,york life universal wu,R000609,O,2019-05-10
10026446,OPK,R000609,O,2019-05-10
10026446,vystar credit union ba,R000609,O,2019-05-10
10022083,bank accounts marcus bank ba 250 000 2 500,R000579,C,2018-06-13
10022083,bank accounts td bank accounts ba 1 000,R000579,C,2018-06-13
10022083,bank accounts usaa bank accounts ba 1 000,R000579,C,2018-06-13
10022083,edward jones iras amcap fund mf,R000579,C,2018-06-13
10022083,edward jones iras federated intl leaders fund a mf,R000579,C,2018-06-13
10022083,edward jones iras federated strategic value fund cl a mf,R000579,C,2018-06-13
10022083,edward jones iras fundamental investors fund a mf,R000579,C,2018-06-13
10022083,edward jones iras perspective fund cl a mf,R000579,C,2018-06-13
10022083,edward jones joint brokerage american balanced fund cl a mf dividends 2 500,R000579,C,2018-06-13
10022083,edward jones joint brokerage federated mun advtg a mf 100 000 dividends 2 500,R000579,C,2018-06-13
10022083,edward jones joint brokerage federated ny muni income fd a mf 100 000 dividends 2 500,R000579,C,2018-06-13
10022083,gnyha 401k dodge cox international fund mf,R000579,C,2018-06-13
10022083,gnyha 401k jp morgan mid cap value l mf,R000579,C,2018-06-13
10022083,gnyha 401k oppenheimer developing markets fund class,R000579,C,2018-06-13
10022083,gnyha 401k t rowe price institutional large cap growth,R000579,C,2018-06-13
10022083,gnyha 401k templeton global bond fund class r6 mf,R000579,C,2018-06-13
10022083,gnyha 401k vanguard wellington adm mf,R000579,C,2018-06-13
10022083,AMZN,R000579,C,2018-06-13
10022083,AXP,R000579,C,2018-06-13
10022083,AAPL,R000579,C,2018-06-13
10022083,GIS,R000579,C,2018-06-13
10022083,scottrade brokerage accounts international business machines 1 000,R000579,C,2018-06-13
10022083,IBM,R000579,C,2018-06-13
10022083,SBUX,R000579,C,2018-06-13
10022083,TSLA,R000579,C,2018-06-13
10022083,KHC,R000579,C,2018-06-13
10022083,F,R000579,C,2018-06-13
10022083,scottrade ira rr international business machines,R000579,C,2018-06-13
10022083,VZ,R000579,C,2018-06-13
10022083,second front systems 5 interest ol,R000579,C,2018-06-13
10027635,a mindful nation book ip,R000577,O,2019-08-13
10027635,I,R000577,O,2019-08-13
10027635,M,R000577,O,2019-08-13
10027635,B,R000577,O,2019-08-13
10027635,e trade money market ba,R000577,O,2019-08-13
10027635,ohio state teacher retirement system pe,R000577,O,2019-08-13
10027635,real food revolution book ip,R000577,O,2019-08-13
10025647,dfs limited 401k aqr intl equity r6 mf,S001177,O,2019-05-15
10025647,dfs limited 401k fid 500 index mf,S001177,O,2019-05-15
10025647,dfs limited 401k fid contrafund k mf 100 000,S001177,O,2019-05-15
10025647,dfs limited 401k fid freedom 2030 k mf,S001177,O,2019-05-15
10025647,dfs limited 401k trp equity income i mf,S001177,O,2019-05-15
10025647,first hawaiian bank ba,S001177,O,2019-05-15
10025647,pentagon federal credit union ba,S001177,O,2019-05-15
10024127,529 college savings plan dc1 blkrk 75 equity port a mf 250 000,S000168,C,2018-07-27
10024127,529 college savings plan dc1 blkrk glbl alloctn prt a mf 100 000,S000168,C,2018-07-27
10024127,529 college savings plan dc1 cash ba,S000168,C,2018-07-27
10024127,529 college savings plan dc2 blkrk 75 equity port a mf 250 000,S000168,C,2018-07-27
10024127,529 college savings plan dc2 blkrk glbl alloctn prt a mf 100 000,S000168,C,2018-07-27
10024127,bank of america personal accounts ba,S000168,C,2018-07-27
10024127,merrill lynch 401k ab concentrated growth fund adv cl,S000168,C,2018-07-27
10024127,merrill lynch 401k ab high income municipal portfolio,S000168,C,2018-07-27
10024127,merrill lynch 401k blackrock national municipal fund,S000168,C,2018-07-27
10024127,merrill lynch 401k cash and isa sallie mae bank ba,S000168,C,2018-07-27
10024127,merrill lynch 401k ishares curr hedged msci eurozone,S000168,C,2018-07-27
10024127,merrill lynch 401k loomis sayles growth fund cl y mf,S000168,C,2018-07-27
10024127,merrill lynch 401k loomis sayles strategic fd cl y,S000168,C,2018-07-27
10024127,merrill lynch 401k mfs value fd cl i mf,S000168,C,2018-07-27
10024127,merrill lynch 401k wisdomtree trust japan hedged,S000168,C,2018-07-27
10024127,miracle tv 100 interest ol,S000168,C,2018-07-27
10024127,NLY,S000168,C,2018-07-27
10024127,CLNY,S000168,C,2018-07-27
10024127,morgan stanley roth ira morgan stanley private bank na ba,S000168,C,2018-07-27
10024127,NRE,S000168,C,2018-07-27
10024127,OBE,S000168,C,2018-07-27
10024127,PHK,S000168,C,2018-07-27
10024127,principal investment plus variable annuity mellon capital management bond market index 100 000,S000168,C,2018-07-27
10024127,principal investment plus variable annuity principal global investors international equity,S000168,C,2018-07-27
10024127,principal investment plus variable annuity principal global investors large cap s p 500 100 000,S000168,C,2018-07-27
10024127,principal investment plus variable annuity principal global investors mid cap s p 400,S000168,C,2018-07-27
10024127,principal investment plus variable annuity principal global investors small cap s p 600,S000168,C,2018-07-27
10024127,PRU,S000168,C,2018-07-27
10024127,regions bank personal checking account ba,S000168,C,2018-07-27
10028053,MMM,S001204,H,2019-07-17
10028053,401a kksn retirement accounts mf 250 000,S001204,H,2019-07-17
10028053,403b 2 kksn retirement accounts mf,S001204,H,2019-07-17
10028053,403b kksn retirement accounts mf 100 000,S001204,H,2019-07-17
10028053,457g kksn retirement accounts mf,S001204,H,2019-07-17
10028053,auy call options jan 2020 op,S001204,H,2019-07-17
10028053,BKGMF,S001204,H,2019-07-17
10028053,chalan pago sfd rp,S001204,H,2019-07-17
10028053,dededo sfd rp,S001204,H,2019-07-17
10028053,GE,S001204,H,2019-07-17
10028053,kalebs 529 5p,S001204,H,2019-07-17
10028053,katelyn 529 5p,S001204,H,2019-07-17
10028053,latte heights sfd rp,S001204,H,2019-07-17
10028053,talofofo sfd rp,S001204,H,2019-07-17
10028053,various depository accounts ba,S001204,H,2019-07-17
10028053,WMT,S001204,H,2019-07-17
10023002,MMM,S001204,C,2018-05-15
10023002,401a kksn retirement accounts mf 250 000,S001204,C,2018-05-15
10023002,401a msn retirement accounts mf 100 000,S001204,C,2018-05-15
10023002,403b 2 kksn retirement accounts mf,S001204,C,2018-05-15
10023002,403b kksn retirement accounts mf 100 000,S001204,C,2018-05-15
10023002,457g kksn retirement accounts mf,S001204,C,2018-05-15
10023002,BKGMF,S001204,C,2018-05-15
10023002,chalan pago sfd rp,S001204,C,2018-05-15
10023002,dededo sfd rp,S001204,C,2018-05-15
10023002,GE,S001204,C,2018-05-15
10023002,kalebs 529 5p,S001204,C,2018-05-15
10023002,katelyn 529 5p,S001204,C,2018-05-15
10023002,latte heights sfd rp,S001204,C,2018-05-15
10023002,SDLP,S001204,C,2018-05-15
10023002,talofofo sfd rp,S001204,C,2018-05-15
10023002,various depository accounts ba,S001204,C,2018-05-15
10023002,WMT,S001204,C,2018-05-15
10027951,american funds 529 plan gfa 5p,S001156,O,2019-08-14
10027951,bank of america ba,S001156,O,2019-08-14
10027951,bank of america savings account ba,S001156,O,2019-08-14
10027951,charles schwab ira bank of america ih,S001156,O,2019-08-14
10027951,charles schwab ira enbridge ih,S001156,O,2019-08-14
10027951,charles schwab ira ford motor ih,S001156,O,2019-08-14
10027951,charles schwab ira money market fund ih,S001156,O,2019-08-14
10027951,charles schwab ira root9b technologiesinc ih,S001156,O,2019-08-14
10027951,charles schwab ira ubs ag registered ordinary,S001156,O,2019-08-14
10027951,CSCO,S001156,O,2019-08-14
10027951,hartford life insurance variable life policy amr,S001156,O,2019-08-14
10027951,hartford life insurance variable life policy hls total,S001156,O,2019-08-14
10027951,ibew pension db,S001156,O,2019-08-14
10027951,real property whittier ca rp,S001156,O,2019-08-14
10027951,schools first federal credit union savings account ba,S001156,O,2019-08-14
10027951,ubs financial services growth fund of america mf,S001156,O,2019-08-14
10027951,ubs financial services money market fund ba,S001156,O,2019-08-14
10027951,us savings bonds gs,S001156,O,2019-08-14
10027951,wright patman congressional fcu checking savings ba,S001156,O,2019-08-14
10027951,wright patman fcu checking savings ba,S001156,O,2019-08-14
10026868,md college investment plan portfolio 2015 5p,S001168,O,2019-05-14
10026868,morgan stanley american cap world growth income,S001168,O,2019-05-14
10026868,morgan stanley american washington mutual mf,S001168,O,2019-05-14
10026868,nationwide retirement vankamp growth fda,S001168,O,2019-05-14
10026868,vanguard ftse social index fund inv mf,S001168,O,2019-05-14
10026868,vanguard traditional ira tgt rtmt 2030 ih,S001168,O,2019-05-14
10026868,wells fargo bank accounts ba,S001168,O,2019-05-14
10026868,wells fargo traditional ira retirement savings,S001168,O,2019-05-14
10025612,trust bank account ba,S001176,O,2019-08-08
10020127,american balanced fund 529 american balanced fund 100 000,S001205,C,2018-04-13
10020127,annuity annuity 1 000 000,S001205,C,2018-04-13
10020127,EXC,S001205,C,2018-04-13
10020127,brokerage vanguard wellington 100 000 dividends,S001205,C,2018-04-13
10020127,metlife,S001205,C,2018-04-13
10020127,mg ballard 401k vanguard target date 2015 250 000,S001205,C,2018-04-13
10020127,mg ballard 401k vanguard target date 2020 500 000,S001205,C,2018-04-13
10020127,mg nwm ira american century diversified bond,S001205,C,2018-04-13
10020127,mg nwm ira deutsche enhanced commodity,S001205,C,2018-04-13
10020127,mg nwm ira dodge cox,S001205,C,2018-04-13
10020127,mg nwm ira europacific growth,S001205,C,2018-04-13
10020127,mg nwm ira fidelity adviser insights,S001205,C,2018-04-13
10020127,mg nwm ira fidelity adviser mid cap,S001205,C,2018-04-13
10020127,mg nwm ira hartford world bond,S001205,C,2018-04-13
10020127,mg nwm ira john hancock discipline value,S001205,C,2018-04-13
10020127,mg nwm ira mfs value,S001205,C,2018-04-13
10020127,mg nwm ira world,S001205,C,2018-04-13
10020127,mg nwm ira northern small cap,S001205,C,2018-04-13
10020127,mg nwm ira oakmark international,S001205,C,2018-04-13
10020127,mg nwm ira pimco income,S001205,C,2018-04-13
10020127,mg nwm ira t rowe price real estate,S001205,C,2018-04-13
10020127,mg nwm ira vanguard short term 250 000,S001205,C,2018-04-13
10020127,mg psecu,S001205,C,2018-04-13
10020127,ms ballard 401k american century equity 100 000,S001205,C,2018-04-13
10020127,ms ballard 401k american europacific growth 100 000,S001205,C,2018-04-13
10020127,ms ballard 401k harbor capital 250 000,S001205,C,2018-04-13
10020127,ms ballard 401k mfs value 100 000,S001205,C,2018-04-13
10020127,ms ballard 401k pimco total return 100 000,S001205,C,2018-04-13
10020127,ms ballard 401k pnc stable value 500 000,S001205,C,2018-04-13
10020127,ms ballard 401k t rowe price mid cap 250 000,S001205,C,2018-04-13
10020127,ms ballard 401k vanguard institutional index 250 000,S001205,C,2018-04-13
10020127,ms ballard 401k vanguard small cap 100 000,S001205,C,2018-04-13
10020127,ms ballard 401k vanguard target 2025,S001205,C,2018-04-13
10020127,ms ballard 401k vanguard target date 2020 250 000,S001205,C,2018-04-13
10020127,ms ballard 401k vanguard total bond 250 000,S001205,C,2018-04-13
10020127,ms insurance index 500,S001205,C,2018-04-13
10020127,ms insurance international equity,S001205,C,2018-04-13
10020127,ms insurance mid cap growth,S001205,C,2018-04-13
10020127,ms insurance msa boston,S001205,C,2018-04-13
