ticker,nom,parts,valeur,pct,categorie,fonds,date
DELL,Dell Technologies Inc,2607.0,359531.37,0.2756645988,EC,NANC,2024-06-30
XRAY,DENTSPLY SIRONA Inc,432.0,10761.12,0.0082509068,EC,NANC,2024-06-30
DXCM,Dexcom Inc,296.0,33560.48,0.0257319306,EC,NANC,2024-06-30
DKS,Dick's Sporting Goods Inc,144.0,30938.4,0.0237214951,EC,NANC,2024-06-30
AZPN,Aspen Technology Inc,144.0,28602.72,0.0219306519,EC,NANC,2024-06-30
GWW,WW Grainger Inc,1.0,902.24,0.0006917773,EC,NANC,2024-06-30
INTC,Intel Corp,12134.0,375789.98,0.2881306131,EC,NANC,2024-06-30
ICE,Intercontinental Exchange Inc,587.0,80354.43,0.0616104005,EC,NANC,2024-06-30
INVH,Invitation Homes Inc,288.0,10336.32,0.0079251986,EC,NANC,2024-06-30
IJR,iShares Core S&amp;P Small-Cap ETF,291.0,31038.06,0.0237979077,EC,NANC,2024-06-30
VLUE,iShares MSCI USA Value Factor,292.0,30210.32,0.023163252,EC,NANC,2024-06-30
KHC,Kraft Heinz Co/The,1296.0,41757.12,0.0320165657,EC,NANC,2024-06-30
LRCX,Lam Research Corp,488.0,519646.8,0.3984303974,EC,NANC,2024-06-30
LII,Lennox International Inc,3.0,1604.94,0.0012305606,EC,NANC,2024-06-30
RAMP,LiveRamp Holdings Inc,288.0,8910.72,0.0068321439,EC,NANC,2024-06-30
MTB,M&amp;T Bank Corp,306.0,46316.16,0.0355121325,EC,NANC,2024-06-30
T,AT&amp;T Inc,4204.0,80338.44,0.0615981405,EC,NANC,2024-06-30
MFC,Manulife Financial Corp,576.0,15333.12,0.0117564105,EC,NANC,2024-06-30
MKTX,MarketAxess Holdings Inc,166.0,33287.98,0.0255229958,EC,NANC,2024-06-30
AYI,Acuity Brands Inc,15.0,3621.6,0.0027768006,EC,NANC,2024-06-30
ALB,Albemarle Corp,293.0,27987.36,0.0214588351,EC,NANC,2024-06-30
MAS,Masco Corp,432.0,28801.44,0.0220830171,EC,NANC,2024-06-30
MA,Mastercard Inc,455.0,200727.8,0.1539046466,EC,NANC,2024-06-30
AA,Alcoa Corp,1296.0,51554.88,0.0395288325,EC,NANC,2024-06-30
ARE,Alexandria Real Estate Equitie,144.0,16843.68,0.0129146068,EC,NANC,2024-06-30
ALGT,Allegiant Travel Co,290.0,14566.7,0.0111687709,EC,NANC,2024-06-30
AMZN,Amazon.com Inc,31911.0,6166800.75,4.7282902032,EC,NANC,2024-06-30
MELI,MercadoLibre Inc,11.0,18077.4,0.0138605408,EC,NANC,2024-06-30
CHRD,Chord Energy Corp,39.0,6539.52,0.0050140664,EC,NANC,2024-06-30
AMRC,Ameresco Inc,1026.0,29559.06,0.0226639095,EC,NANC,2024-06-30
AXP,American Express Co,4148.0,960469.4,0.7364236723,EC,NANC,2024-06-30
PPG,PPG Industries Inc,1012.0,127400.68,0.0976823172,EC,NANC,2024-06-30
PYPL,PayPal Holdings Inc,578.0,33541.34,0.0257172553,EC,NANC,2024-06-30
PG,Procter &amp; Gamble Co/The,2503.0,412794.76,0.3165034025,EC,NANC,2024-06-30
QS,QuantumScape Corp,1152.0,5667.84,0.0043457205,EC,NANC,2024-06-30
AMT,American Tower Corp,144.0,27990.72,0.0214614113,EC,NANC,2024-06-30
ADI,Analog Devices Inc,300.0,68478.0,0.0525043486,EC,NANC,2024-06-30
AM,Antero Midstream Corp,2736.0,40328.64,0.0309213028,EC,NANC,2024-06-30
AAPL,Apple Inc,28248.0,5949593.76,4.5617504163,EC,NANC,2024-06-30
RJF,Raymond James Financial Inc,432.0,53399.52,0.040943179,EC,NANC,2024-06-30
RVLV,Revolve Group Inc,1741.0,27699.31,0.0212379776,EC,NANC,2024-06-30
ARMK,Aramark,288.0,9797.76,0.0075122668,EC,NANC,2024-06-30
ARQT,Arcutis Biotherapeutics Inc,7216.0,67108.8,0.0514545377,EC,NANC,2024-06-30
RNG,RingCentral Inc,732.0,20642.4,0.0158272112,EC,NANC,2024-06-30
STM,STMicroelectronics NV,734.0,28831.52,0.0221060805,EC,NANC,2024-06-30
ARES,Ares Management Corp,576.0,76769.28,0.0588615474,EC,NANC,2024-06-30
TEAM,Atlassian Corp,144.0,25470.72,0.0195292439,EC,NANC,2024-06-30
SYK,Stryker Corp,444.0,151071.0,0.1158311349,EC,NANC,2024-06-30
TGT,Target Corp,1650.0,244266.0,0.1872868253,EC,NANC,2024-06-30
ADP,Automatic Data Processing Inc,432.0,103114.08,0.0790609773,EC,NANC,2024-06-30
AGR,Avangrid Inc,144.0,5116.32,0.0039228519,EC,NANC,2024-06-30
TFX,Teleflex Inc,2.0,420.66,0.0003225339,EC,NANC,2024-06-30
TTD,Trade Desk Inc/The,288.0,28128.96,0.0215674045,EC,NANC,2024-06-30
AVTR,Avantor Inc,3349.0,70998.8,0.0544371294,EC,NANC,2024-06-30
BK,Bank of New York Mellon Corp/T,2882.0,172602.98,0.1323404164,EC,NANC,2024-06-30
TOL,Toll Brothers Inc,144.0,16585.92,0.0127169737,EC,NANC,2024-06-30
TRIP,TripAdvisor Inc,1152.0,20517.12,0.0157311548,EC,NANC,2024-06-30
BBWI,Bath &amp; Body Works Inc,5070.0,197983.5,0.151800501,EC,NANC,2024-06-30
BAX,Baxter International Inc,4814.0,161028.3,0.1234657263,EC,NANC,2024-06-30
AES,AES Corp/The,1191.0,20925.87,0.016044557,EC,NANC,2024-06-30
ABT,Abbott Laboratories,2164.0,224861.24,0.1724085537,EC,NANC,2024-06-30
WRB,W R Berkley Corp,725.0,56970.5,0.0436811676,EC,NANC,2024-06-30
CI,Cigna Group/The,722.0,238671.54,0.1829973677,EC,NANC,2024-06-30
ABBV,AbbVie Inc,2187.0,375114.24,0.2876125009,EC,NANC,2024-06-30
ACIW,ACI Worldwide Inc,288.0,11401.92,0.0087422294,EC,NANC,2024-06-30
TWLO,Twilio Inc,294.0,16702.14,0.0128060834,EC,NANC,2024-06-30
UBER,Uber Technologies Inc,1764.0,128207.52,0.0983009482,EC,NANC,2024-06-30
WMS,Advanced Drainage Systems Inc,144.0,23096.16,0.0177085902,EC,NANC,2024-06-30
APD,Air Products and Chemicals Inc,440.0,113542.0,0.0870564087,EC,NANC,2024-06-30
CTAS,Cintas Corp,144.0,100837.44,0.0773154021,EC,NANC,2024-06-30
NET,Cloudflare Inc,576.0,47710.08,0.0365808971,EC,NANC,2024-06-30
BKR,Baker Hughes Co,726.0,25533.42,0.0195773181,EC,NANC,2024-06-30
BOH,Bank of Hawaii Corp,288.0,16476.48,0.0126330624,EC,NANC,2024-06-30
UL,Unilever PLC,720.0,39592.8,0.0303571099,EC,NANC,2024-06-30
VTRS,Viatris Inc,4320.0,45921.6,0.0352096103,EC,NANC,2024-06-30
CL,Colgate-Palmolive Co,2751.0,266957.04,0.2046847966,EC,NANC,2024-06-30
DHI,DR Horton Inc,4203.0,592328.79,0.4541580843,EC,NANC,2024-06-30
VICI,VICI Properties Inc,432.0,12372.48,0.0094863898,EC,NANC,2024-06-30
WDAY,Workday Inc,153.0,34204.68,0.02622586,EC,NANC,2024-06-30
BERY,Berry Global Group Inc,3910.0,230103.5,0.1764279679,EC,NANC,2024-06-30
BX,Blackstone Inc,1585.0,196223.0,0.1504506674,EC,NANC,2024-06-30
DHR,Danaher Corp,1050.0,262342.5,0.201146676,EC,NANC,2024-06-30
DFS,Discover Financial Services,1441.0,188497.21,0.1445270485,EC,NANC,2024-06-30
AY,Atlantica Sustainable Infrastr,720.0,15804.0,0.0121174498,EC,NANC,2024-06-30
ACN,Accenture PLC,1458.0,442371.78,0.3391810824,EC,NANC,2024-06-30
BLDR,Builders FirstSource Inc,294.0,40692.54,0.031200317,EC,NANC,2024-06-30
MODG,Topgolf Callaway Brands Corp,16440.0,251532.0,0.192857908,EC,NANC,2024-06-30
DPZ,Domino's Pizza Inc,608.0,313928.64,0.2406994766,EC,NANC,2024-06-30
DEI,Douglas Emmett Inc,1337.0,17795.47,0.0136443757,EC,NANC,2024-06-30
LIN,Linde PLC,290.0,127254.9,0.0975705429,EC,NANC,2024-06-30
STE,STERIS PLC,27.0,5927.58,0.0045448717,EC,NANC,2024-06-30
COF,Capital One Financial Corp,1008.0,139557.6,0.1070034301,EC,NANC,2024-06-30
CAG,Conagra Brands Inc,720.0,20462.4,0.0156891992,EC,NANC,2024-06-30
DOW,Dow Inc,432.0,22917.6,0.0175716823,EC,NANC,2024-06-30
EXP,Eagle Materials Inc,144.0,31314.24,0.024009664,EC,NANC,2024-06-30
TEL,TE Connectivity Ltd,145.0,21812.35,0.0167242505,EC,NANC,2024-06-30
COP,ConocoPhillips,587.0,67141.06,0.0514792725,EC,NANC,2024-06-30
GLW,Corning Inc,4614.0,179253.9,0.1374398969,EC,NANC,2024-06-30
EMN,Eastman Chemical Co,288.0,28215.36,0.0216336502,EC,NANC,2024-06-30
EIX,Edison International,144.0,10340.64,0.0079285109,EC,NANC,2024-06-30
CCI,Crown Castle Inc,144.0,14068.8,0.0107870145,EC,NANC,2024-06-30
DRI,Darden Restaurants Inc,144.0,21790.08,0.0167071754,EC,NANC,2024-06-30
ENPH,Enphase Energy Inc,288.0,28716.48,0.0220178755,EC,NANC,2024-06-30
EQH,Equitable Holdings Inc,432.0,17651.52,0.0135340045,EC,NANC,2024-06-30
EVBG,Everbridge Inc,1166.0,40798.34,0.0312814374,EC,NANC,2024-06-30
ES,Eversource Energy,288.0,16332.48,0.0125226529,EC,NANC,2024-06-30
DDOG,Datadog Inc,288.0,37350.72,0.028638033,EC,NANC,2024-06-30
DSGX,Descartes Systems Group Inc/Th,288.0,27889.92,0.0213841246,EC,NANC,2024-06-30
DEO,Diageo PLC,158.0,19920.64,0.0152738139,EC,NANC,2024-06-30
DG,Dollar General Corp,433.0,57255.59,0.0438997555,EC,NANC,2024-06-30
EXPE,Expedia Group Inc,288.0,36285.12,0.0278210022,EC,NANC,2024-06-30
FMC,FMC Corp,144.0,8287.2,0.0063540705,EC,NANC,2024-06-30
DOV,Dover Corp,144.0,25984.8,0.019923406,EC,NANC,2024-06-30
DUK,Duke Energy Corp,293.0,29367.39,0.0225169497,EC,NANC,2024-06-30
FLYW,Flywire Corp,1008.0,16521.12,0.0126672894,EC,NANC,2024-06-30
META,Meta Platforms Inc,1364.0,687756.08,0.5273253454,EC,NANC,2024-06-30
FDX,FedEx Corp,291.0,87253.44,0.0669000998,EC,NANC,2024-06-30
FGXXX,First American Government Obli,2964072.03,2964072.03,2.2726521108,STIV,NANC,2024-06-30
FPEI,First Trust Institutional Pref,5332.0,97948.84,0.0751006169,EC,NANC,2024-06-30
FLS,Flowserve Corp,1152.0,55411.2,0.0424856007,EC,NANC,2024-06-30
F,Ford Motor Co,24343.0,305261.22,0.2340538789,EC,NANC,2024-06-30
FOXA,Fox Corp,1058.0,36363.46,0.0278810681,EC,NANC,2024-06-30
FCX,Freeport-McMoRan Inc,1440.0,69984.0,0.0536590487,EC,NANC,2024-06-30
FLL,Full House Resorts Inc,3600.0,18000.0,0.0138011956,EC,NANC,2024-06-30
EW,Edwards Lifesciences Corp,864.0,79807.68,0.0611911892,EC,NANC,2024-06-30
ELAN,Elanco Animal Health Inc,19335.0,279004.05,0.2139216378,EC,NANC,2024-06-30
AJG,Arthur J Gallagher &amp; Co,432.0,112021.92,0.085890913,EC,NANC,2024-06-30
GT,Goodyear Tire &amp; Rubber Co/The,576.0,6537.6,0.0050125943,EC,NANC,2024-06-30
GRAL,GRAIL Inc,0.666667,10.25,7.859e-06,EC,NANC,2024-06-30
HLN,Haleon PLC,2168.0,17907.68,0.0137304108,EC,NANC,2024-06-30
EA,Electronic Arts Inc,432.0,60190.56,0.0461500941,EC,NANC,2024-06-30
EME,EMCOR Group Inc,144.0,52571.52,0.0403083241,EC,NANC,2024-06-30
HQY,HealthEquity Inc,432.0,37238.4,0.0285519136,EC,NANC,2024-06-30
HBAN,Huntington Bancshares Inc/OH,8209.0,108194.62,0.0829563955,EC,NANC,2024-06-30
EMR,Emerson Electric Co,864.0,95178.24,0.0729763062,EC,NANC,2024-06-30
EPAM,EPAM Systems Inc,12.0,2257.32,0.0017307619,EC,NANC,2024-06-30
HII,Huntington Ingalls Industries,5.0,1231.65,0.0009443468,EC,NANC,2024-06-30
ICUI,ICU Medical Inc,288.0,34200.0,0.0262222717,EC,NANC,2024-06-30
ERIC,Ericsson,864.0,5330.88,0.0040873621,EC,NANC,2024-06-30
IT,Gartner Inc,576.0,258658.56,0.1983220773,EC,NANC,2024-06-30
NTLA,Intellia Therapeutics Inc,873.0,19537.74,0.0149802318,EC,NANC,2024-06-30
GOVT,iShares U.S. Treasury Bond ETF,1311.0,29589.27,0.0226870725,EC,NANC,2024-06-30
GD,General Dynamics Corp,438.0,127081.32,0.0974374533,EC,NANC,2024-06-30
HPQ,HP Inc,4326.0,151496.52,0.1161573951,EC,NANC,2024-06-30
KR,Kroger Co/The,1152.0,57519.36,0.0441019967,EC,NANC,2024-06-30
MGM,MGM Resorts International,2749.0,122165.56,0.0936683775,EC,NANC,2024-06-30
JKHY,Jack Henry &amp; Associates Inc,144.0,23906.88,0.018330196,EC,NANC,2024-06-30
HD,Home Depot Inc/The,1392.0,479182.08,0.3674047576,EC,NANC,2024-06-30
MAG,MAG Silver Corp,2306.0,26911.02,0.0206335696,EC,NANC,2024-06-30
MSFT,Microsoft Corp,26921.0,12032340.95,9.2255939736,EC,NANC,2024-06-30
HON,Honeywell International Inc,148.0,31603.92,0.0242317713,EC,NANC,2024-06-30
HMN,Horace Mann Educators Corp,288.0,9394.56,0.00720312,EC,NANC,2024-06-30
MU,Micron Technology Inc,4486.0,590043.58,0.4524059382,EC,NANC,2024-06-30
MCO,Moody's Corp,144.0,60613.92,0.0464746983,EC,NANC,2024-06-30
INCY,Incyte Corp,288.0,17458.56,0.0133860557,EC,NANC,2024-06-30
INFN,Infinera Corp,16992.0,103481.28,0.0793425217,EC,NANC,2024-06-30
NGG,National Grid PLC,300.0,17040.0,0.0130651319,EC,NANC,2024-06-30
NSA,National Storage Affiliates Tr,864.0,35614.08,0.0273064937,EC,NANC,2024-06-30
PODD,Insulet Corp,4.0,807.2,0.000618907,EC,NANC,2024-06-30
IART,Integra LifeSciences Holdings,432.0,12588.48,0.0096520042,EC,NANC,2024-06-30
GEN,Gen Digital Inc,1584.0,39568.32,0.0303383403,EC,NANC,2024-06-30
QRTEA,Qurate Retail Inc,12240.0,7711.2,0.0059124322,EC,NANC,2024-06-30
IBKR,Interactive Brokers Group Inc,144.0,17654.4,0.0135362127,EC,NANC,2024-06-30
IP,International Paper Co,288.0,12427.2,0.0095283455,EC,NANC,2024-06-30
IPG,Interpublic Group of Cos Inc/T,432.0,12566.88,0.0096354428,EC,NANC,2024-06-30
ITCI,Intra-Cellular Therapies Inc,288.0,19725.12,0.0151239022,EC,NANC,2024-06-30
RELX,RELX PLC,1032.0,47348.16,0.0363034011,EC,NANC,2024-06-30
DIA,SPDR Dow Jones Industrial Aver,296.0,115774.48,0.088768125,EC,NANC,2024-06-30
SRE,Sempra,584.0,44419.04,0.0340575479,EC,NANC,2024-06-30
SPG,Simon Property Group Inc,432.0,65577.6,0.050280516,EC,NANC,2024-06-30
INTU,Intuit Inc,443.0,291144.03,0.2232297622,EC,NANC,2024-06-30
VRP,Invesco Variable Rate Preferre,4612.0,110503.52,0.0847267055,EC,NANC,2024-06-30
SJM,J M Smucker Co/The,148.0,16137.92,0.0123734773,EC,NANC,2024-06-30
SONY,Sony Group Corp,432.0,36698.4,0.0281378777,EC,NANC,2024-06-30
IONS,Ionis Pharmaceuticals Inc,288.0,13726.08,0.0105242398,EC,NANC,2024-06-30
IRBT,iRobot Corp,288.0,2623.68,0.0020116623,EC,NANC,2024-06-30
UAL,United Airlines Holdings Inc,1440.0,70070.4,0.0537252944,EC,NANC,2024-06-30
VRSN,VeriSign Inc,144.0,25603.2,0.0196308207,EC,NANC,2024-06-30
VBTX,Veritex Holdings Inc,875.0,18453.75,0.0141491008,EC,NANC,2024-06-30
APTV,Aptiv PLC,725.0,51054.5,0.0391451746,EC,NANC,2024-06-30
IXJ,iShares Global Healthcare ETF,298.0,27666.32,0.0212126831,EC,NANC,2024-06-30
TLT,iShares 20+ Year Treasury Bond,294.0,26983.32,0.0206890044,EC,NANC,2024-06-30
ALC,Alcon Inc,288.0,25655.04,0.0196705681,EC,NANC,2024-06-30
ASML,ASML Holding NV,133.0,136023.09,0.1042934043,EC,NANC,2024-06-30
IGV,iShares Expanded Tech-Software,2314.0,201086.6,0.1541797505,EC,NANC,2024-06-30
JBL,Jabil Inc,288.0,31331.52,0.0240229132,EC,NANC,2024-06-30
JNPR,Juniper Networks Inc,432.0,15750.72,0.0120765982,EC,NANC,2024-06-30
K,Kellanova,1013.0,58429.84,0.0448000919,EC,NANC,2024-06-30
KEY,KeyCorp,3888.0,55248.48,0.0423608379,EC,NANC,2024-06-30
KEYS,Keysight Technologies Inc,148.0,20239.0,0.015517911,EC,NANC,2024-06-30
PHG,Koninklijke Philips NV,2364.0,59572.8,0.0456764371,EC,NANC,2024-06-30
LPLA,LPL Financial Holdings Inc,432.0,120657.6,0.0925121747,EC,NANC,2024-06-30
LEN,Lennar Corp,199.0,29824.13,0.0228671474,EC,NANC,2024-06-30
FWONK,Liberty Media Corp-Liberty For,3334.0,239514.56,0.183643739,EC,NANC,2024-06-30
LNC,Lincoln National Corp,720.0,22392.0,0.0171686874,EC,NANC,2024-06-30
LYV,Live Nation Entertainment Inc,144.0,13498.56,0.0103497926,EC,NANC,2024-06-30
L,Loews Corp,576.0,43050.24,0.0330080436,EC,NANC,2024-06-30
LOW,Lowe's Cos Inc,912.0,201059.52,0.1541589873,EC,NANC,2024-06-30
LULU,Lululemon Athletica Inc,12.0,3584.4,0.0027482781,EC,NANC,2024-06-30
LITE,Lumentum Holdings Inc,288.0,14664.96,0.0112441101,EC,NANC,2024-06-30
M,Macy's Inc,2160.0,41472.0,0.0317979548,EC,NANC,2024-06-30
MMC,Marsh &amp; McLennan Cos Inc,1171.0,246753.12,0.1891937825,EC,NANC,2024-06-30
MRVL,Marvell Technology Inc,437.0,30546.3,0.023420859,EC,NANC,2024-06-30
MAT,Mattel Inc,3744.0,60877.44,0.0466767478,EC,NANC,2024-06-30
AAP,Advance Auto Parts Inc,144.0,9119.52,0.0069922378,EC,NANC,2024-06-30
AEG,Aegon Ltd,11826.0,72493.38,0.0555830734,EC,NANC,2024-06-30
AFRM,Affirm Holdings Inc,1013.0,30602.73,0.0234641258,EC,NANC,2024-06-30
OXY,Occidental Petroleum Corp,163.0,10273.89,0.0078773314,EC,NANC,2024-06-30
PANW,Palo Alto Networks Inc,454.0,153910.54,0.1180083041,EC,NANC,2024-06-30
PEP,PepsiCo Inc,1467.0,241952.31,0.1855128426,EC,NANC,2024-06-30
PHR,Phreesia Inc,288.0,6105.6,0.0046813656,EC,NANC,2024-06-30
POOL,Pool Corp,6.0,1843.98,0.0014138405,EC,NANC,2024-06-30
POR,Portland General Electric Co,720.0,31132.8,0.023870548,EC,NANC,2024-06-30
PLD,Prologis Inc,432.0,48517.92,0.0372002948,EC,NANC,2024-06-30
QCOM,QUALCOMM Inc,1023.0,203761.14,0.1562304088,EC,NANC,2024-06-30
PWR,Quanta Services Inc,720.0,182944.8,0.1402698321,EC,NANC,2024-06-30
QMCO,Quantum Corp,81521.0,33350.24,0.0255707326,EC,NANC,2024-06-30
A,Agilent Technologies Inc,435.0,56389.05,0.0432353506,EC,NANC,2024-06-30
ALGN,Align Technology Inc,22.0,5311.46,0.0040724721,EC,NANC,2024-06-30
AIG,American International Group I,443.0,32888.32,0.0252165633,EC,NANC,2024-06-30
CG,Carlyle Group Inc/The,288.0,11563.2,0.0088658881,EC,NANC,2024-06-30
C,Citigroup Inc,4350.0,276051.0,0.2116574366,EC,NANC,2024-06-30
CLNE,Clean Energy Fuels Corp,8368.0,22342.56,0.0171307801,EC,NANC,2024-06-30
RVNC,Revance Therapeutics Inc,3175.0,8159.75,0.0062563503,EC,NANC,2024-06-30
RIVN,Rivian Automotive Inc,864.0,11594.88,0.0088901782,EC,NANC,2024-06-30
KLAC,KLA Corp,151.0,124501.01,0.0954590443,EC,NANC,2024-06-30
LEA,Lear Corp,292.0,33349.32,0.0255700272,EC,NANC,2024-06-30
LESL,Leslie's Inc,3464.0,14514.16,0.0111284868,EC,NANC,2024-06-30
LCID,Lucid Group Inc,2016.0,5261.76,0.0040343655,EC,NANC,2024-06-30
SPYG,SPDR Portfolio S&amp;P 500 Growth,5287.0,423647.31,0.3248244117,EC,NANC,2024-06-30
SRLN,SPDR Blackstone Senior Loan ET,727.0,30388.6,0.0232999452,EC,NANC,2024-06-30
SEE,Sealed Air Corp,720.0,25048.8,0.0192057439,EC,NANC,2024-06-30
SHOP,Shopify Inc,296.0,19550.8,0.0149902453,EC,NANC,2024-06-30
SWKS,Skyworks Solutions Inc,288.0,30695.04,0.0235349029,EC,NANC,2024-06-30
SNA,Snap-on Inc,144.0,37640.16,0.0288599562,EC,NANC,2024-06-30
MCK,McKesson Corp,152.0,88774.08,0.0680660248,EC,NANC,2024-06-30
MET,MetLife Inc,432.0,30322.08,0.0232489421,EC,NANC,2024-06-30
AEIS,Advanced Energy Industries Inc,144.0,15661.44,0.0120081443,EC,NANC,2024-06-30
SNOW,Snowflake Inc,144.0,19452.96,0.0149152282,EC,NANC,2024-06-30
STAG,STAG Industrial Inc,720.0,25963.2,0.0199068446,EC,NANC,2024-06-30
MTX,Minerals Technologies Inc,432.0,35925.12,0.0275449783,EC,NANC,2024-06-30
MRNA,Moderna Inc,288.0,34200.0,0.0262222717,EC,NANC,2024-06-30
ABNB,Airbnb Inc,432.0,65504.16,0.0502242071,EC,NANC,2024-06-30
UHAL,U-Haul Holding Co,297.0,18333.81,0.0140571388,EC,NANC,2024-06-30
MHK,Mohawk Industries Inc,2178.0,247399.02,0.1896890154,EC,NANC,2024-06-30
MNST,Monster Beverage Corp,1440.0,71928.0,0.0551495778,EC,NANC,2024-06-30
SWK,Stanley Black &amp; Decker Inc,176.0,14060.64,0.010780758,EC,NANC,2024-06-30
SUI,Sun Communities Inc,144.0,17328.96,0.0132866871,EC,NANC,2024-06-30
SG,Sweetgreen Inc,15627.0,470997.78,0.3611295839,EC,NANC,2024-06-30
SNPS,Synopsys Inc,145.0,86283.7,0.066156568,EC,NANC,2024-06-30
AVY,Avery Dennison Corp,144.0,31485.6,0.0241410514,EC,NANC,2024-06-30
BNS,Bank of Nova Scotia/The,144.0,6583.68,0.0050479253,EC,NANC,2024-06-30
NVR,NVR Inc,3.0,22765.68,0.0174552002,EC,NANC,2024-06-30
NKTR,Nektar Therapeutics,42500.0,52700.0,0.0404068339,EC,NANC,2024-06-30
SNV,Synovus Financial Corp,288.0,11574.72,0.0088747208,EC,NANC,2024-06-30
TCMD,Tactile Systems Technology Inc,21474.0,256399.56,0.1965900273,EC,NANC,2024-06-30
GOLD,Barrick Gold Corp,3024.0,50440.32,0.0386742625,EC,NANC,2024-06-30
BILL,BILL Holdings Inc,288.0,15154.56,0.0116195026,EC,NANC,2024-06-30
TPR,Tapestry Inc,436.0,18656.44,0.0143045099,EC,NANC,2024-06-30
TER,Teradyne Inc,154.0,22836.66,0.0175096229,EC,NANC,2024-06-30
BCRX,BioCryst Pharmaceuticals Inc,4621.0,28557.78,0.0218961949,EC,NANC,2024-06-30
TECH,Bio-Techne Corp,144.0,10317.6,0.0079108453,EC,NANC,2024-06-30
BLK,BlackRock Inc,301.0,236983.32,0.1817029536,EC,NANC,2024-06-30
BIPC,Brookfield Infrastructure Corp,432.0,14541.12,0.0111491579,EC,NANC,2024-06-30
TSLA,Tesla Inc,7233.0,1431266.04,1.0973990355,EC,NANC,2024-06-30
MMM,3M Co,864.0,88292.16,0.0676965208,EC,NANC,2024-06-30
CSX,CSX Corp,2169.0,72553.05,0.0556288243,EC,NANC,2024-06-30
CZR,Caesars Entertainment Inc,432.0,17167.68,0.0131630284,EC,NANC,2024-06-30
TSCO,Tractor Supply Co,27.0,7290.0,0.0055894842,EC,NANC,2024-06-30
TRU,TransUnion,144.0,10679.04,0.0081879734,EC,NANC,2024-06-30
CNP,CenterPoint Energy Inc,720.0,22305.6,0.0171024416,EC,NANC,2024-06-30
CHPT,ChargePoint Holdings Inc,15133.0,22850.83,0.0175204875,EC,NANC,2024-06-30
TFC,Truist Financial Corp,2166.0,84149.1,0.0645198996,EC,NANC,2024-06-30
VFC,VF Corp,2785.0,37597.5,0.0288272474,EC,NANC,2024-06-30
CHWY,Chewy Inc,288.0,7845.12,0.0060151131,EC,NANC,2024-06-30
CLX,Clorox Co/The,151.0,20606.97,0.0158000458,EC,NANC,2024-06-30
VRTX,Vertex Pharmaceuticals Inc,452.0,211861.44,0.1624411768,EC,NANC,2024-06-30
VIAV,Viavi Solutions Inc,1872.0,12860.64,0.0098606783,EC,NANC,2024-06-30
KO,Coca-Cola Co/The,6485.0,412770.25,0.3164846098,EC,NANC,2024-06-30
CMCSA,Comcast Corp,5200.0,203632.0,0.1561313929,EC,NANC,2024-06-30
WAB,Westinghouse Air Brake Technol,193.0,30503.65,0.0233881579,EC,NANC,2024-06-30
XSOE,Wisdomtree Emerging Markets EX,1026.0,31426.38,0.0240956455,EC,NANC,2024-06-30
DVA,DaVita Inc,144.0,19954.08,0.0152994534,EC,NANC,2024-06-30
D,Dominion Energy Inc,2021.0,99029.0,0.0759288113,EC,NANC,2024-06-30
WH,Wyndham Hotels &amp; Resorts Inc,144.0,10656.0,0.0081703078,EC,NANC,2024-06-30
XEL,Xcel Energy Inc,144.0,7691.04,0.0058969749,EC,NANC,2024-06-30
DASH,DoorDash Inc,432.0,46992.96,0.0360310575,EC,NANC,2024-06-30
ECL,Ecolab Inc,576.0,137088.0,0.105109906,EC,NANC,2024-06-30
XYL,Xylem Inc/NY,724.0,98196.12,0.0752902147,EC,NANC,2024-06-30
YUM,Yum! Brands Inc,288.0,38148.48,0.029249702,EC,NANC,2024-06-30
ENB,Enbridge Inc,944.0,33596.96,0.025759901,EC,NANC,2024-06-30
DAVA,Endava PLC,446.0,13041.04,0.0099989969,EC,NANC,2024-06-30
ZBH,Zimmer Biomet Holdings Inc,2018.0,219013.54,0.1679249286,EC,NANC,2024-06-30
ZTS,Zoetis Inc,297.0,51487.92,0.0394774921,EC,NANC,2024-06-30
EFX,Equifax Inc,144.0,34914.24,0.0267699032,EC,NANC,2024-06-30
EQIX,Equinix Inc,1.0,756.6,0.0005801103,EC,NANC,2024-06-30
ZS,Zscaler Inc,144.0,27675.36,0.0212196143,EC,NANC,2024-06-30
JCI,Johnson Controls International,582.0,38685.54,0.0296614837,EC,NANC,2024-06-30
EQR,Equity Residential,1296.0,89864.64,0.0689021932,EC,NANC,2024-06-30
XOM,Exxon Mobil Corp,620.0,71374.4,0.0547251144,EC,NANC,2024-06-30
LBTYK,Liberty Global Ltd,2736.0,48837.6,0.037445404,EC,NANC,2024-06-30
STX,Seagate Technology Holdings PL,2400.0,247848.0,0.1900332632,EC,NANC,2024-06-30
FSK,FS KKR Capital Corp,432.0,8523.36,0.0065351422,EC,NANC,2024-06-30
FFIV,F5 Inc,34.0,5855.82,0.004489851,EC,NANC,2024-06-30
JBHT,JB Hunt Transport Services Inc,144.0,23040.0,0.0176655304,EC,NANC,2024-06-30
ST,Sensata Technologies Holding P,9532.0,356401.48,0.2732648085,EC,NANC,2024-06-30
RCL,Royal Caribbean Cruises Ltd,216.0,34436.88,0.0264038955,EC,NANC,2024-06-30
FDRR,Fidelity Dividend ETF for Risi,8641.0,416928.25,0.319672686,EC,NANC,2024-06-30
FIS,Fidelity National Information,864.0,65111.04,0.049922789,EC,NANC,2024-06-30
