doc_id,filing_type,annee_index,statut,traitement
30013162,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036147,C,2020,parse_ok,parsé élec — avec données
8217145,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10042565,O,2020,parse_ok,parsé élec — avec données
30013170,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217194,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10039268,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217732,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035134,C,2020,parse_ok,parsé élec — avec données
30011446,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041564,O,2020,parse_ok,parsé élec — avec données
30013181,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
7727,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035588,C,2020,parse_ok,parsé élec — avec données
30011483,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8218161,O,2020,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
30013189,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035683,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10041044,O,2020,parse_ok,parsé élec — avec données
30013196,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10033538,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8218228,O,2020,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
8217005,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217163,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217198,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217253,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217402,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013198,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041893,O,2020,parse_ok,parsé élec — avec données
30013200,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036583,C,2020,parse_ok,parsé élec — avec données
8217712,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035571,C,2020,parse_ok,parsé élec — avec données
8217714,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035667,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036336,C,2020,parse_ok,parsé élec — avec données
8216878,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217403,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217660,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
10035338,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035935,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8216980,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10033639,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
7732,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217828,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8218509,A,2020,scanne_hors_V1,scanné A/C — OCR reporté (tracé)
8218200,O,2020,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
8216879,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8216965,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217060,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217164,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217213,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217329,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217394,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217557,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217653,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217686,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217740,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217777,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217812,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013211,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10038829,A,2020,parse_ok,parsé élec — avec données
10035606,C,2020,parse_ok,parsé élec — avec données
30011484,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10040520,O,2020,parse_ok,parsé élec — avec données
30013215,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041545,O,2020,parse_ok,parsé élec — avec données
30013220,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10042141,O,2020,parse_ok,parsé élec — avec données
30013223,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10049391,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40003003,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036117,A,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036122,A,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036125,A,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036107,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10042792,H,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30011705,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041733,O,2020,parse_ok,parsé élec — avec données
30013231,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10043906,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035335,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10033605,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10040393,O,2020,parse_ok,parsé élec — avec données
20016564,P,2020,parse_ok,parsé élec — avec données
20016742,P,2020,parse_ok,parsé élec — avec données
20016743,P,2020,parse_ok,parsé élec — avec données
20017001,P,2020,parse_ok,parsé élec — avec données
30013236,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041924,O,2020,parse_ok,parsé élec — avec données
30013238,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035964,A,2020,parse_ok,parsé élec — avec données
10034715,C,2020,parse_ok,parsé élec — avec données
10036011,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10033582,C,2020,parse_ok,parsé élec — avec données
10035380,C,2020,parse_ok,parsé élec — avec données
10036416,C,2020,parse_ok,parsé élec — avec données
10044596,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035764,C,2020,parse_ok,parsé élec — avec données
10035334,C,2020,parse_ok,parsé élec — avec données
10041444,O,2020,parse_ok,parsé élec — avec données
20017861,P,2020,parse_ok,parsé élec — avec données
30013275,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035993,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035913,C,2020,parse_ok,parsé élec — avec données
10035325,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8218264,O,2020,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
30013283,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10043731,A,2020,parse_ok,parsé élec — avec données
10055493,A,2020,parse_ok,parsé élec — avec données
10041583,O,2020,parse_ok,parsé élec — avec données
8217045,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013285,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035361,C,2020,parse_ok,parsé élec — avec données
10035388,C,2020,parse_ok,parsé élec — avec données
30011465,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041020,O,2020,parse_ok,parsé élec — avec données
30013297,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10038861,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035163,C,2020,parse_ok,parsé élec — avec données
10041334,O,2020,parse_ok,parsé élec — avec données
30013300,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041692,O,2020,parse_ok,parsé élec — avec données
30013301,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10034838,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8218207,O,2020,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
8217640,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217726,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217760,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217785,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013304,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035989,A,2020,parse_ok,parsé élec — avec données
10035905,C,2020,parse_ok,parsé élec — avec données
10036518,C,2020,parse_ok,parsé élec — avec données
10036258,A,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036257,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10041254,O,2020,parse_ok,parsé élec — avec données
20014978,P,2020,parse_ok,parsé élec — avec données
20016151,P,2020,parse_ok,parsé élec — avec données
20016320,P,2020,parse_ok,parsé élec — avec données
20016547,P,2020,parse_ok,parsé élec — avec données
20016548,P,2020,parse_ok,parsé élec — avec données
20016705,P,2020,parse_ok,parsé élec — avec données
20016934,P,2020,parse_ok,parsé élec — avec données
20017186,P,2020,parse_ok,parsé élec — avec données
20017238,P,2020,parse_ok,parsé élec — avec données
20017266,P,2020,parse_ok,parsé élec — avec données
20017387,P,2020,parse_ok,parsé élec — avec données
20017595,P,2020,parse_ok,parsé élec — avec données
20017615,P,2020,parse_ok,parsé élec — avec données
20017626,P,2020,parse_ok,parsé élec — avec données
30013314,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10039138,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10033526,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035212,C,2020,parse_ok,parsé élec — avec données
10055007,A,2020,parse_ok,parsé élec — avec données
10040564,O,2020,parse_ok,parsé élec — avec données
30013319,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10040701,O,2020,parse_ok,parsé élec — avec données
20013919,P,2020,parse_ok,parsé élec — avec données
30013320,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217149,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041391,O,2020,parse_ok,parsé élec — avec données
20016256,P,2020,parse_ok,parsé élec — avec données
30013323,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10044200,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10042776,H,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30011706,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10034814,C,2020,parse_ok,parsé élec — avec données
30008361,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40003005,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10043435,O,2020,parse_ok,parsé élec — avec données
30013334,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10042244,O,2020,parse_ok,parsé élec — avec données
30013338,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036741,C,2020,parse_ok,parsé élec — avec données
10042276,O,2020,parse_ok,parsé élec — avec données
30013350,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10034698,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40002923,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10044203,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10040247,O,2020,parse_ok,parsé élec — avec données
20012719,P,2020,parse_ok,parsé élec — avec données
20015037,P,2020,parse_ok,parsé élec — avec données
20016193,P,2020,parse_ok,parsé élec — avec données
20016555,P,2020,parse_ok,parsé élec — avec données
20016887,P,2020,parse_ok,parsé élec — avec données
20017160,P,2020,parse_ok,parsé élec — avec données
20017317,P,2020,parse_ok,parsé élec — avec données
20017502,P,2020,parse_ok,parsé élec — avec données
20017660,P,2020,parse_ok,parsé élec — avec données
30013357,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036013,C,2020,parse_ok,parsé élec — avec données
10041798,H,2020,parse_ok,parsé élec — avec données
30011707,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10039387,A,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10039386,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217818,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036496,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10036658,C,2020,parse_ok,parsé élec — avec données
30011572,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035976,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035820,C,2020,parse_ok,parsé élec — avec données
30011507,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10050157,A,2020,parse_ok,parsé élec — avec données
10042354,O,2020,parse_ok,parsé élec — avec données
30013374,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10073024,A,2020,parse_ok,parsé élec — avec données
10042967,H,2020,parse_ok,parsé élec — avec données
30011733,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10034811,C,2020,parse_ok,parsé élec — avec données
10041622,O,2020,parse_ok,parsé élec — avec données
30013382,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10040396,O,2020,parse_ok,parsé élec — avec données
30013383,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035865,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217270,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10033505,C,2020,parse_ok,parsé élec — avec données
7766,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8216977,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217146,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10055440,A,2020,parse_ok,parsé élec — avec données
10055685,A,2020,parse_ok,parsé élec — avec données
10042330,O,2020,parse_ok,parsé élec — avec données
30013389,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40002894,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036130,C,2020,parse_ok,parsé élec — avec données
10035697,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40003104,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035707,C,2020,parse_ok,parsé élec — avec données
10035482,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10040456,O,2020,parse_ok,parsé élec — avec données
20016162,P,2020,parse_ok,parsé élec — avec données
20016393,P,2020,parse_ok,parsé élec — avec données
20016906,P,2020,parse_ok,parsé élec — avec données
20017173,P,2020,parse_ok,parsé élec — avec données
30013411,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036438,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217715,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035894,C,2020,parse_ok,parsé élec — avec données
8218266,O,2020,scanne_hors_V1,gros annuel scanné — exclu budget (tracé)
8217165,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217353,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
8217850,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013417,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035860,C,2020,parse_ok,parsé élec — avec données
30011516,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10048402,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035416,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10043320,O,2020,parse_ok,parsé élec — avec données
30013427,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036082,C,2020,parse_ok,parsé élec — avec données
10040113,O,2020,parse_ok,parsé élec — avec données
20013837,P,2020,parse_ok,parsé élec — avec données
20013913,P,2020,parse_ok,parsé élec — avec données
20013914,P,2020,parse_ok,parsé élec — avec données
20013915,P,2020,parse_ok,parsé élec — avec données
20014935,P,2020,parse_ok,parsé élec — avec données
20014936,P,2020,parse_ok,parsé élec — avec données
20014937,P,2020,parse_ok,parsé élec — avec données
20014984,P,2020,parse_ok,parsé élec — avec données
20014985,P,2020,parse_ok,parsé élec — avec données
20014986,P,2020,parse_ok,parsé élec — avec données
20015060,P,2020,parse_ok,parsé élec — avec données
20015061,P,2020,parse_ok,parsé élec — avec données
20015067,P,2020,parse_ok,parsé élec — avec données
20015068,P,2020,parse_ok,parsé élec — avec données
20015069,P,2020,parse_ok,parsé élec — avec données
20016066,P,2020,parse_ok,parsé élec — avec données
20016067,P,2020,parse_ok,parsé élec — avec données
20016094,P,2020,parse_ok,parsé élec — avec données
20016095,P,2020,parse_ok,parsé élec — avec données
20016096,P,2020,parse_ok,parsé élec — avec données
20016213,P,2020,parse_ok,parsé élec — avec données
20016214,P,2020,parse_ok,parsé élec — avec données
20016215,P,2020,parse_ok,parsé élec — avec données
20016216,P,2020,parse_ok,parsé élec — avec données
20016217,P,2020,parse_ok,parsé élec — avec données
20016218,P,2020,parse_ok,parsé élec — avec données
20016219,P,2020,parse_ok,parsé élec — avec données
20016220,P,2020,parse_ok,parsé élec — avec données
20016221,P,2020,parse_ok,parsé élec — avec données
20016222,P,2020,parse_ok,parsé élec — avec données
20016223,P,2020,parse_ok,parsé élec — avec données
20016224,P,2020,parse_ok,parsé élec — avec données
20016225,P,2020,parse_ok,parsé élec — avec données
20016229,P,2020,parse_ok,parsé élec — avec données
20016246,P,2020,parse_ok,parsé élec — avec données
20016247,P,2020,parse_ok,parsé élec — avec données
20016259,P,2020,parse_ok,parsé élec — avec données
20016260,P,2020,parse_ok,parsé élec — avec données
20016261,P,2020,parse_ok,parsé élec — avec données
20016280,P,2020,parse_ok,parsé élec — avec données
20016281,P,2020,parse_ok,parsé élec — avec données
20016282,P,2020,parse_ok,parsé élec — avec données
20016296,P,2020,parse_ok,parsé élec — avec données
20016297,P,2020,parse_ok,parsé élec — avec données
20016327,P,2020,parse_ok,parsé élec — avec données
20016328,P,2020,parse_ok,parsé élec — avec données
20016329,P,2020,parse_ok,parsé élec — avec données
20016408,P,2020,parse_ok,parsé élec — avec données
20016428,P,2020,parse_ok,parsé élec — avec données
20016429,P,2020,parse_ok,parsé élec — avec données
20016430,P,2020,parse_ok,parsé élec — avec données
20016431,P,2020,parse_ok,parsé élec — avec données
20016432,P,2020,parse_ok,parsé élec — avec données
20016462,P,2020,parse_ok,parsé élec — avec données
20016463,P,2020,parse_ok,parsé élec — avec données
20016464,P,2020,parse_ok,parsé élec — avec données
20016500,P,2020,parse_ok,parsé élec — avec données
20016501,P,2020,parse_ok,parsé élec — avec données
20016522,P,2020,parse_ok,parsé élec — avec données
20016523,P,2020,parse_ok,parsé élec — avec données
20016524,P,2020,parse_ok,parsé élec — avec données
20016551,P,2020,parse_ok,parsé élec — avec données
20016552,P,2020,parse_ok,parsé élec — avec données
20016553,P,2020,parse_ok,parsé élec — avec données
20016672,P,2020,parse_ok,parsé élec — avec données
20016673,P,2020,parse_ok,parsé élec — avec données
20016674,P,2020,parse_ok,parsé élec — avec données
20016716,P,2020,parse_ok,parsé élec — avec données
20016717,P,2020,parse_ok,parsé élec — avec données
20016718,P,2020,parse_ok,parsé élec — avec données
20016764,P,2020,parse_ok,parsé élec — avec données
20016765,P,2020,parse_ok,parsé élec — avec données
20016766,P,2020,parse_ok,parsé élec — avec données
20016767,P,2020,parse_ok,parsé élec — avec données
20016819,P,2020,parse_ok,parsé élec — avec données
20016839,P,2020,parse_ok,parsé élec — avec données
20016840,P,2020,parse_ok,parsé élec — avec données
20016841,P,2020,parse_ok,parsé élec — avec données
20016852,P,2020,parse_ok,parsé élec — avec données
20016853,P,2020,parse_ok,parsé élec — avec données
20016875,P,2020,parse_ok,parsé élec — avec données
20016876,P,2020,parse_ok,parsé élec — avec données
20016912,P,2020,parse_ok,parsé élec — avec données
20016913,P,2020,parse_ok,parsé élec — avec données
20016914,P,2020,parse_ok,parsé élec — avec données
20016958,P,2020,parse_ok,parsé élec — avec données
20016959,P,2020,parse_ok,parsé élec — avec données
20016994,P,2020,parse_ok,parsé élec — avec données
20016995,P,2020,parse_ok,parsé élec — avec données
20016996,P,2020,parse_ok,parsé élec — avec données
20016997,P,2020,parse_ok,parsé élec — avec données
20017024,P,2020,parse_ok,parsé élec — avec données
20017025,P,2020,parse_ok,parsé élec — avec données
20017073,P,2020,parse_ok,parsé élec — avec données
20017074,P,2020,parse_ok,parsé élec — avec données
20017075,P,2020,parse_ok,parsé élec — avec données
20017076,P,2020,parse_ok,parsé élec — avec données
20017125,P,2020,parse_ok,parsé élec — avec données
20017126,P,2020,parse_ok,parsé élec — avec données
20017207,P,2020,parse_ok,parsé élec — avec données
20017208,P,2020,parse_ok,parsé élec — avec données
20017209,P,2020,parse_ok,parsé élec — avec données
20017306,P,2020,parse_ok,parsé élec — avec données
20017307,P,2020,parse_ok,parsé élec — avec données
20017308,P,2020,parse_ok,parsé élec — avec données
20017310,P,2020,parse_ok,parsé élec — avec données
20017376,P,2020,parse_ok,parsé élec — avec données
20017377,P,2020,parse_ok,parsé élec — avec données
20017378,P,2020,parse_ok,parsé élec — avec données
20017389,P,2020,parse_ok,parsé élec — avec données
20017390,P,2020,parse_ok,parsé élec — avec données
20017391,P,2020,parse_ok,parsé élec — avec données
20017424,P,2020,parse_ok,parsé élec — avec données
20017425,P,2020,parse_ok,parsé élec — avec données
20017426,P,2020,parse_ok,parsé élec — avec données
20017532,P,2020,parse_ok,parsé élec — avec données
20017533,P,2020,parse_ok,parsé élec — avec données
20017534,P,2020,parse_ok,parsé élec — avec données
20017535,P,2020,parse_ok,parsé élec — avec données
20017590,P,2020,parse_ok,parsé élec — avec données
20017591,P,2020,parse_ok,parsé élec — avec données
20017592,P,2020,parse_ok,parsé élec — avec données
20017635,P,2020,parse_ok,parsé élec — avec données
20017636,P,2020,parse_ok,parsé élec — avec données
20017637,P,2020,parse_ok,parsé élec — avec données
20017699,P,2020,parse_ok,parsé élec — avec données
20017700,P,2020,parse_ok,parsé élec — avec données
20017701,P,2020,parse_ok,parsé élec — avec données
20017729,P,2020,parse_ok,parsé élec — avec données
20017730,P,2020,parse_ok,parsé élec — avec données
20017731,P,2020,parse_ok,parsé élec — avec données
20017793,P,2020,parse_ok,parsé élec — avec données
20017794,P,2020,parse_ok,parsé élec — avec données
20017795,P,2020,parse_ok,parsé élec — avec données
20017874,P,2020,parse_ok,parsé élec — avec données
20017875,P,2020,parse_ok,parsé élec — avec données
30013434,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035202,C,2020,parse_ok,parsé élec — avec données
10041075,O,2020,parse_ok,parsé élec — avec données
30013439,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
40003056,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8218118,O,2020,scanne_hors_V1,OCRisé B3 (H/T/O — Schedule A+B)
30013443,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10048854,A,2020,parse_ok,parsé élec — avec données
10042701,O,2020,parse_ok,parsé élec — avec données
30013447,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
7756,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041076,O,2020,parse_ok,parsé élec — avec données
30013451,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035798,C,2020,parse_ok,parsé élec — avec données
10035949,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10043329,H,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
30011708,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036111,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217670,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10033621,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
7783,W,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30011441,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10056054,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035370,C,2020,parse_ok,parsé élec — avec données
30011459,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217091,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8217238,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036015,C,2020,parse_ok,parsé élec — avec données
10043609,A,2020,parse_ok,parsé élec — avec données
10041512,O,2020,parse_ok,parsé élec — avec données
8219062,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
30013483,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
30011556,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10036044,C,2020,parse_ok,parsé élec — avec données
10035568,C,2020,parse_ok,parsé élec — avec données
10042742,H,2020,parse_ok,parsé élec — avec données
30011709,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041693,O,2020,parse_ok,parsé élec — avec données
20016074,P,2020,parse_ok,parsé élec — avec données
20016737,P,2020,parse_ok,parsé élec — avec données
30013489,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10041380,O,2020,parse_ok,parsé élec — avec données
30013490,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10033500,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
10035268,C,2020,parse_ok,parsé élec — avec données
10038966,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
8217651,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035870,C,2020,parse_ok,parsé élec — avec données
30011518,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035270,C,2020,parse_ok,parsé élec — avec données
10048281,A,2020,parse_ok,parsé élec — avec données
10041358,H,2020,parse_ok,parsé élec — avec données
30011710,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10039324,A,2020,parse_ok,parsé élec — avec données
10035130,C,2020,parse_ok,parsé élec — avec données
10040869,H,2020,parse_ok,parsé élec — avec données
30011711,X,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10038990,C,2020,parse_ok_vide,parsé élec — rien à déclarer/tickériser
40002855,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
8216943,D,2020,hors_perimetre_admin,administratif — rien à extraire (X/D/W/G/E)
10035874,C,2020,parse_ok,parsé élec — avec données
8217343,P,2020,ocr_herite_parse,OCRisé P (Vision — hérité + B2)
