doc_id,filing_type,asset_description,ticker,ticker_source,owner,value_range,value_lo,value_hi,bioguide,filing_date,annee_index
8215327,C,RANGE RESOURCES CORP (STOCK),RRC,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,RANGOLD RESOURCES LTD ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,RALPH LAUREN CORP (STOCK),RL,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,QUINMICA Y MINERA CHIL-SP ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,QUEST DIAGNOSTICS INC (STOCK),DGX,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,QUALCOMM INC (STOCK),QCOM,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,QEP RESOURCES INC (STOCK),QEP,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PVH CORP (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PUBLICIS GROUPE ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PUBLIC SVC ENTERPRISE GROUP (STOCK),PEG,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,PUBLIC STORAGE (STOCK),PSA,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,PT UNITED TRACTORS TBK ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PT BANK MANDIRI TBK (PERSERO) ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,PRUDENTIAL FINANCIAL INC (STOCK),PRU,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PROLOGIS INC (STOCK),PLD,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,PROCTER & GAMBLE CO (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,PRO ASSURANCE CORP (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,STARBUCKS CORP (STOCK),SBUX,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,STANLEY BLACK & DECKER INC (STOCK),SWK,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,STANDARD BANK GROUP SPON ADR (STOCK),,aucun,SP,"$1,001-$15,000",1001.0,15000.0,,2014-05-15,2014
8215327,C,ST JUDE MEDICAL (STOCK),STJ,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SSE PLC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SPREADTRUM COMMUNICATIONS INC-ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SPROUTS FARMERS MARKET INC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SPECTRA ENERGY CORP (STOCK),SE,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOUTHWEST AIRLINES CO (STOCK),LUV,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOUTHWESTERN ENERGY CO (STOCK),SWN,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOUTHSIDE BANCSHARES INC (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SOUTHERN CO (STOCK),SO,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SONY CORP SPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOLARWINDS INC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOFTBANK CORP UNSPON ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,SODEXO SPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SOCIETE GENERALE FRANCE SPONS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SMUCKER J M CO/THE-NEW COMMON (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SMITHS GROUP PLC SPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SMITH & NEPHEW PLC SPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SK TELECOM CO LTD ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SINGAPORE TELECOMMUNICAT- ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SIMON PROPERTY GROUP INC (STOCK),SPG,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SILVER BAY REALTY TRUST CORP (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SILICONWARE PRECISION INDS ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SIEMENS AG ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,SHOPRITE HOLDINGS LIMITED SPN ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SHISEIDO LTD-SPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SHIRE PLC ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SHIN ETSU CHEM CO LTD ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SHINHAN FINANCIAL GROUP CO LTD (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SHERWIN WILLIAMS CO (STOCK),SHW,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SHAW COMMUNICATIONS INC B (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SGS SA UNSPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SEVEN & I HOLDINGS SPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SEMPRA ENERGY (STOCK),SRE,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,SEMEN INDOME-UNSPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SEKISUI HOUSE LTD-SPONS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SEIKO EPSON CORP UNSPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SEGA SAMMY HLDGS INC SPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SECOM LTD UNSPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SEARS HOMETOWN AND OUTLET ST (STOCK),,aucun,SP,"$1,001-$15,000",1001.0,15000.0,,2014-05-15,2014
8215327,C,SEADRILL LTD (STOCK),SDRL,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SCIENCE APPLICATIONS INTERNATIONAL CORP (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SCHWAB CHARLES NEW (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SCHNEIDER ELEC ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SCHLUMBERGER LTD (STOCK),SLB,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SCHEIN (HENRY) INC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SCANIA CORP (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SBERBANK SPONSORED ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SASOL SPON ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SAP AKTIENGESELLSCHAFT SPONSORED ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SAP AG SPON ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,SANOFI-AVENTIS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,SANDVIK AB SPONS ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,SANDS CHINA LTD UNSPONS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Texas Pacific Land Trust (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Texas Instruments Inc (STOCK),TXN,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Teva Pharmaceutical Inds Ltd-Sp ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Tesoro Corp (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Tesla Motors Inc (STOCK),TSLA,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Tesco PLC Spon ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Territorial Bancorp Inc (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Teradata Corp (STOCK),TDC,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Tencent Holdings Limited ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Tenaris SA Sponsored ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Telus Corporation (STOCK),TU,corpus,SP,"$500,001-$1,000,000",500001.0,1000000.0,,2014-05-15,2014
8215327,C,Telstra Corp Ltd ADR (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Telenor ASA Sponsored ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Telefonica Indonesia-SP ADR (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Telefonica SPON ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Telefonica De Espana S A Sponsored ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Telefonica Brasil ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Telecom New Zeal ADR Spon (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Teck Resources Ltd CL-B S (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Techtronic Industries ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Techip ADR (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Technic Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Tech Data Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,TE Connectivity Ltd (STOCK),TEL,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,TDK Corp Sponsored ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Target Corp (STOCK),TGT,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Tanger Factory Outlet Center Inc (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Talisman Energy Inc US $ (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Yale Education Group Co Ltd Spons ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Takeda Pharmaceutical Co Ltd Spons ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Taiwan Semiconductor Spons ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,T Rowe Price Group Inc (STOCK),TROW,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Sysmex Corp ADR (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Sysco Corp Com (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Synopsys Inc (STOCK),SNPS,corpus,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Syngenta AG Spon ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Symantec Corp Com (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Swisscom AG Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Swiss RE LTD Spon ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Swedbank AB ADR (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Sun Life Financial Inc (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Suntrust Banks Inc (STOCK),STI,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Svenska Cellulosa Aktiebolaget SP ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Suncorp Group Ltd Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Suncor Energy Inc (STOCK),SU,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Sumitomo Mitsui Financial Group Inc Sponsored ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Sumitomo Mitsui Trust Holdings Inc Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Subsea 7 SA Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Stryker Corp (STOCK),SYK,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Stone Energy Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Sterlite Inds India Ltd Ard (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Stericycle Inc (STOCK),SRCL,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Statoilhydro ASA Spons ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,State Street Corp (STOCK),STT,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Starwood Hotels & Resorts Inc (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Veolia Environment ADR (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Ventas Inc (STOCK),VTR,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Verisk Systems Inc Class A (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Vicor Group Ltd (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Vantiv Inc CL A (STOCK),VNTV,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Valuarec SA Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Valdius Holdings Ltd (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Valero Energy Corp New (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Vallant Pharmaceuticals Intl (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,V F Corp (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,UnitedHealth Group Inc (STOCK),UNH,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,United Utilities Group-ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,United Technologies Corp (STOCK),UTX,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,United Parcel Service Inc CL B (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,United Overseas Bk Ltd ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,United Microelectronics SPON ADR (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,Unilever NV NY SHRS (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Ultrapar Participac Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,UDR Inc (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,UBS AG (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,US Bancorp New (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Tyco International Ltd (STOCK),TYC,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Twenty First Century Fox Inc (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Turkiye Garanti Bankasi-ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Turcell Iletism Hizmetleri AS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Tullow Oil Plc Unspon ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,TRW Automotive Holds Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Trinity Biotech PLC Spon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Trimble Navigation Ltd (STOCK),TRMB,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Trend Micro Inc ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Treasury Wine Estates ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Transglobe Energy Corp (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,Transdigm Group Inc (STOCK),TDG,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Transcanada Corp (STOCK),TRP,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Transalta Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Toyota Motor Corp Spon ADR (STOCK),TM,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Toto Ltd Unsponsored ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Total SA ADR (STOCK),TOT,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Toronto-Dominion Bank (STOCK),TD,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Torchmark Corp (STOCK),TMK,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Toray Industries Inc Unspon ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Tokyo Electron Unsp ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Tokio Marine Holds Inc ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,TNT Express NV ADR (STOCK),,aucun,SP,,,,,2014-05-15,2014
8215327,C,TJX Companies Inc New (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Time Warner Inc (STOCK),TWX,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,Time Warner Cable Inc (STOCK),TWC,corpus,SP,"$250,001-$500,000",250001.0,500000.0,,2014-05-15,2014
8215327,C,Tim Hortons Inc (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,Thomson Reuters Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,The Credit Trust Inc (STOCK),,aucun,SP,"$500,001-$1,000,000",500001.0,1000000.0,,2014-05-15,2014
8215327,C,Thermo Fisher Scientific Inc (STOCK),TMO,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,Thermo Electron Corp (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,The Walt Disney Co (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,The Travelers Companies Inc (STOCK),TRV,corpus,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,ZURICH INSURANCE GROUP ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,ZOETIS INC (STOCK),ZTS,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,ZIMMER HOLDINGS INC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,ZEBRA TECH CORP CL A (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,YY INC ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,YUM BRANDS INC (STOCK),YUM,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,YUE YUEN INDUSTRIAL HOLDINGS LTD ADR (STOCK),,aucun,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
8215327,C,YARA INTL ASA (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,YAMANA GOLD INC (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,YAHOO INC (STOCK),YHOO,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,YAHOO JAPAN CORP UNSPONSORED ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,XILINX INC (STOCK),XLNX,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,XCEL ENERGY INC (STOCK),XEL,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WW GRAINGER INC (STOCK),GWW,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WUXI PHARMATECH INC ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,WPP PLC ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WORLDPAY/SONS LTD UNSPON ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,WOORI FINANCE HOLDINGS ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WOODWORTH'S HOLDINGS LTD CDR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,WOODSIDE PETROLEUM LTD SPONS ADR (STOCK),,aucun,SP,"$50,001-$100,000",50001.0,100000.0,,2014-05-15,2014
8215327,C,WOLTERS KLUWER N V ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WOLSELEY PLC ADR (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WNS HOLDINGS LTD ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,WM MORRISON-UNSPON ADR (STOCK),,aucun,SP,"$1-$1,000",1.0,1000.0,,2014-05-15,2014
8215327,C,WISCONSIN ENERGY CORP (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WIPRO LTD ADR (STOCK),,aucun,SP,None,0.0,0.0,,2014-05-15,2014
8215327,C,WILLIAMS COS INC (STOCK),,aucun,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WHOLE FOODS MARKET INC (STOCK),WFM,corpus,SP,"$15,001-$50,000",15001.0,50000.0,,2014-05-15,2014
8215327,C,WHITING PETROLEUM CORP (STOCK),WLL,corpus,SP,"$1,001-$15,000",1001.0,15000.0,,2014-05-15,2014
8215327,C,WHITE MOUNTAINS INSURANCE GROUP LTD (STOCK),WTM,corpus,SP,"$100,001-$250,000",100001.0,250000.0,,2014-05-15,2014
